시간대_매출금액,기준_년,기준_분기,상권_코드,행정동_코드,시간대_유동인구_수,평일_유동인구_수_평균,주말_유동인구_수_평균,총_직장_인구_수,총_상주인구_수,총_가구_수,집객시설_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,시간대_레이블,상권_구분_코드_레이블
860192152.0,2023,1,3120191,11680521.0,366147.0,330482.4,231498.5,13888.0,4811.0,2998.0,68.0,3300184.0,7.0,2887323339.0,5,2
517546397.0,2023,1,3120191,11680521.0,356460.0,330482.4,231498.5,13888.0,4811.0,2998.0,68.0,3300184.0,7.0,2887323339.0,4,2
687434676.0,2023,1,3120191,11680521.0,356580.0,330482.4,231498.5,13888.0,4811.0,2998.0,68.0,3300184.0,7.0,2887323339.0,3,2
970325489.0,2023,1,3120191,11680521.0,450125.0,330482.4,231498.5,13888.0,4811.0,2998.0,68.0,3300184.0,7.0,2887323339.0,2,2
369423954.0,2023,1,3120191,11680521.0,380875.0,330482.4,231498.5,13888.0,4811.0,2998.0,68.0,3300184.0,7.0,2887323339.0,1,2
1295997413.0,2023,1,3120192,11680640.0,229522.0,370961.6,230388.5,27363.0,5192.0,3195.0,85.0,4243697.0,8.0,3473998985.0,6,2
1890261243.0,2023,1,3120192,11680640.0,408152.0,370961.6,230388.5,27363.0,5192.0,3195.0,85.0,4243697.0,8.0,3473998985.0,5,2
1054635676.0,2023,1,3120192,11680640.0,397685.0,370961.6,230388.5,27363.0,5192.0,3195.0,85.0,4243697.0,8.0,3473998985.0,4,2
1235148705.0,2023,1,3120192,11680640.0,406144.0,370961.6,230388.5,27363.0,5192.0,3195.0,85.0,4243697.0,8.0,3473998985.0,3,2
1325377160.0,2023,1,3120192,11680640.0,498380.0,370961.6,230388.5,27363.0,5192.0,3195.0,85.0,4243697.0,8.0,3473998985.0,2,2
642495777.0,2023,1,3120192,11680640.0,375700.0,370961.6,230388.5,27363.0,5192.0,3195.0,85.0,4243697.0,8.0,3473998985.0,1,2
163531535.0,2023,1,3120193,11680545.0,61637.0,116948.4,74836.5,6384.0,1111.0,556.0,22.0,3265276.0,7.0,1019509440.0,6,2
349483240.0,2023,1,3120193,11680545.0,145301.0,116948.4,74836.5,6384.0,1111.0,556.0,22.0,3265276.0,7.0,1019509440.0,5,2
262061335.0,2023,1,3120193,11680545.0,147772.0,116948.4,74836.5,6384.0,1111.0,556.0,22.0,3265276.0,7.0,1019509440.0,4,2
391782833.0,2023,1,3120193,11680545.0,147737.0,116948.4,74836.5,6384.0,1111.0,556.0,22.0,3265276.0,7.0,1019509440.0,3,2
367365296.0,2023,1,3120193,11680545.0,143999.0,116948.4,74836.5,6384.0,1111.0,556.0,22.0,3265276.0,7.0,1019509440.0,2,2
91754162.0,2023,1,3120193,11680545.0,87971.0,116948.4,74836.5,6384.0,1111.0,556.0,22.0,3265276.0,7.0,1019509440.0,1,2
616510603.0,2023,1,3120194,11680531.0,186534.0,309534.0,212948.0,12628.0,2437.0,1529.0,67.0,3258234.0,7.0,1889746203.0,6,2
938295446.0,2023,1,3120194,11680531.0,342418.0,309534.0,212948.0,12628.0,2437.0,1529.0,67.0,3258234.0,7.0,1889746203.0,5,2
567647377.0,2023,1,3120194,11680531.0,337009.0,309534.0,212948.0,12628.0,2437.0,1529.0,67.0,3258234.0,7.0,1889746203.0,4,2
626464285.0,2023,1,3120194,11680531.0,341823.0,309534.0,212948.0,12628.0,2437.0,1529.0,67.0,3258234.0,7.0,1889746203.0,3,2
694957061.0,2023,1,3120194,11680531.0,429511.0,309534.0,212948.0,12628.0,2437.0,1529.0,67.0,3258234.0,7.0,1889746203.0,2,2
399094280.0,2023,1,3120194,11680531.0,336269.0,309534.0,212948.0,12628.0,2437.0,1529.0,67.0,3258234.0,7.0,1889746203.0,1,2
66181374.0,2023,1,3120195,11680545.0,107882.0,156353.8,137490.5,5611.0,486.0,248.0,51.0,3256289.0,7.0,813650624.0,6,2
130155204.0,2023,1,3120195,11680545.0,230723.0,156353.8,137490.5,5611.0,486.0,248.0,51.0,3256289.0,7.0,813650624.0,5,2
107822247.0,2023,1,3120195,11680545.0,201283.0,156353.8,137490.5,5611.0,486.0,248.0,51.0,3256289.0,7.0,813650624.0,4,2
123829223.0,2023,1,3120195,11680545.0,191691.0,156353.8,137490.5,5611.0,486.0,248.0,51.0,3256289.0,7.0,813650624.0,3,2
101055335.0,2023,1,3120195,11680545.0,184964.0,156353.8,137490.5,5611.0,486.0,248.0,51.0,3256289.0,7.0,813650624.0,2,2
31912897.0,2023,1,3120195,11680545.0,140207.0,156353.8,137490.5,5611.0,486.0,248.0,51.0,3256289.0,7.0,813650624.0,1,2
243394557.0,2023,1,3120196,11680531.0,75091.0,122948.8,79517.5,9664.0,1441.0,859.0,38.0,3429613.0,7.0,401199127.0,6,2
363606103.0,2023,1,3120196,11680531.0,134137.0,122948.8,79517.5,9664.0,1441.0,859.0,38.0,3429613.0,7.0,401199127.0,5,2
221597205.0,2023,1,3120196,11680531.0,132521.0,122948.8,79517.5,9664.0,1441.0,859.0,38.0,3429613.0,7.0,401199127.0,4,2
306526548.0,2023,1,3120196,11680531.0,134043.0,122948.8,79517.5,9664.0,1441.0,859.0,38.0,3429613.0,7.0,401199127.0,3,2
337174109.0,2023,1,3120196,11680531.0,163346.0,122948.8,79517.5,9664.0,1441.0,859.0,38.0,3429613.0,7.0,401199127.0,2,2
173221700.0,2023,1,3120196,11680531.0,134640.0,122948.8,79517.5,9664.0,1441.0,859.0,38.0,3429613.0,7.0,401199127.0,1,2
2347795286.0,2023,1,3120197,11680640.0,387575.0,824322.8,381287.5,58731.0,5286.0,3139.0,172.0,3487230.0,7.0,3212597751.0,6,2
3896622593.0,2023,1,3120197,11680640.0,917389.0,824322.8,381287.5,58731.0,5286.0,3139.0,172.0,3487230.0,7.0,3212597751.0,5,2
2961665791.0,2023,1,3120197,11680640.0,985593.0,824322.8,381287.5,58731.0,5286.0,3139.0,172.0,3487230.0,7.0,3212597751.0,4,2
3342149160.0,2023,1,3120197,11680640.0,996578.0,824322.8,381287.5,58731.0,5286.0,3139.0,172.0,3487230.0,7.0,3212597751.0,3,2
3611515812.0,2023,1,3120197,11680640.0,1035244.0,824322.8,381287.5,58731.0,5286.0,3139.0,172.0,3487230.0,7.0,3212597751.0,2,2
1445949327.0,2023,1,3120197,11680640.0,561807.0,824322.8,381287.5,58731.0,5286.0,3139.0,172.0,3487230.0,7.0,3212597751.0,1,2
494721698.0,2023,1,3120198,11680640.0,260500.0,375572.8,269336.0,11531.0,7396.0,4777.0,37.0,3332219.0,7.0,3913260246.0,6,2
719014710.0,2023,1,3120198,11680640.0,402961.0,375572.8,269336.0,11531.0,7396.0,4777.0,37.0,3332219.0,7.0,3913260246.0,5,2
394656105.0,2023,1,3120198,11680640.0,369718.0,375572.8,269336.0,11531.0,7396.0,4777.0,37.0,3332219.0,7.0,3913260246.0,4,2
512836713.0,2023,1,3120198,11680640.0,376266.0,375572.8,269336.0,11531.0,7396.0,4777.0,37.0,3332219.0,7.0,3913260246.0,3,2
479857050.0,2023,1,3120198,11680640.0,511975.0,375572.8,269336.0,11531.0,7396.0,4777.0,37.0,3332219.0,7.0,3913260246.0,2,2
379317451.0,2023,1,3120198,11680640.0,495113.0,375572.8,269336.0,11531.0,7396.0,4777.0,37.0,3332219.0,7.0,3913260246.0,1,2
513891380.0,2023,1,3120199,11680640.0,54742.0,90585.0,63298.0,3427.0,587.0,401.0,11.0,3030210.0,7.0,534208860.0,6,2
767825176.0,2023,1,3120199,11680640.0,105054.0,90585.0,63298.0,3427.0,587.0,401.0,11.0,3030210.0,7.0,534208860.0,5,2
428732123.0,2023,1,3120199,11680640.0,101013.0,90585.0,63298.0,3427.0,587.0,401.0,11.0,3030210.0,7.0,534208860.0,4,2
557392391.0,2023,1,3120199,11680640.0,102947.0,90585.0,63298.0,3427.0,587.0,401.0,11.0,3030210.0,7.0,534208860.0,3,2
503603078.0,2023,1,3120199,11680640.0,122786.0,90585.0,63298.0,3427.0,587.0,401.0,11.0,3030210.0,7.0,534208860.0,2,2
385059363.0,2023,1,3120199,11680640.0,92979.0,90585.0,63298.0,3427.0,587.0,401.0,11.0,3030210.0,7.0,534208860.0,1,2
469395079.0,2023,1,3120200,11680565.0,123898.0,209784.6,162412.5,9363.0,1197.0,646.0,81.0,3402858.0,7.0,1006064987.0,6,2
734052094.0,2023,1,3120200,11680565.0,305930.0,209784.6,162412.5,9363.0,1197.0,646.0,81.0,3402858.0,7.0,1006064987.0,5,2
539611502.0,2023,1,3120200,11680565.0,285212.0,209784.6,162412.5,9363.0,1197.0,646.0,81.0,3402858.0,7.0,1006064987.0,4,2
617894413.0,2023,1,3120200,11680565.0,282946.0,209784.6,162412.5,9363.0,1197.0,646.0,81.0,3402858.0,7.0,1006064987.0,3,2
537144035.0,2023,1,3120200,11680565.0,240555.0,209784.6,162412.5,9363.0,1197.0,646.0,81.0,3402858.0,7.0,1006064987.0,2,2
331175203.0,2023,1,3120200,11680565.0,135206.0,209784.6,162412.5,9363.0,1197.0,646.0,81.0,3402858.0,7.0,1006064987.0,1,2
264585471.0,2023,1,3120201,11680640.0,118549.0,173402.8,136817.5,11549.0,1796.0,939.0,36.0,3463488.0,7.0,1479305382.0,6,2
345619370.0,2023,1,3120201,11680640.0,194997.0,173402.8,136817.5,11549.0,1796.0,939.0,36.0,3463488.0,7.0,1479305382.0,5,2
206911548.0,2023,1,3120201,11680640.0,178974.0,173402.8,136817.5,11549.0,1796.0,939.0,36.0,3463488.0,7.0,1479305382.0,4,2
237918520.0,2023,1,3120201,11680640.0,177458.0,173402.8,136817.5,11549.0,1796.0,939.0,36.0,3463488.0,7.0,1479305382.0,3,2
277096517.0,2023,1,3120201,11680640.0,244003.0,173402.8,136817.5,11549.0,1796.0,939.0,36.0,3463488.0,7.0,1479305382.0,2,2
130641339.0,2023,1,3120201,11680640.0,226670.0,173402.8,136817.5,11549.0,1796.0,939.0,36.0,3463488.0,7.0,1479305382.0,1,2
291129876.0,2023,1,3120202,11680545.0,248434.0,350436.0,309565.0,11735.0,1934.0,785.0,77.0,4378212.0,8.0,1694893928.0,6,2
595809972.0,2023,1,3120202,11680545.0,533142.0,350436.0,309565.0,11735.0,1934.0,785.0,77.0,4378212.0,8.0,1694893928.0,5,2
413786679.0,2023,1,3120202,11680545.0,465324.0,350436.0,309565.0,11735.0,1934.0,785.0,77.0,4378212.0,8.0,1694893928.0,4,2
502519790.0,2023,1,3120202,11680545.0,436061.0,350436.0,309565.0,11735.0,1934.0,785.0,77.0,4378212.0,8.0,1694893928.0,3,2
866803686.0,2023,1,3120202,11680545.0,394133.0,350436.0,309565.0,11735.0,1934.0,785.0,77.0,4378212.0,8.0,1694893928.0,2,2
227241775.0,2023,1,3120202,11680545.0,294216.0,350436.0,309565.0,11735.0,1934.0,785.0,77.0,4378212.0,8.0,1694893928.0,1,2
504677761.0,2023,1,3120203,11680531.0,183641.0,310006.6,201031.5,7726.0,1322.0,756.0,88.0,3950137.0,8.0,1470778245.0,6,2
726656164.0,2023,1,3120203,11680531.0,377878.0,310006.6,201031.5,7726.0,1322.0,756.0,88.0,3950137.0,8.0,1470778245.0,5,2
439182416.0,2023,1,3120203,11680531.0,352351.0,310006.6,201031.5,7726.0,1322.0,756.0,88.0,3950137.0,8.0,1470778245.0,4,2
519540692.0,2023,1,3120203,11680531.0,346412.0,310006.6,201031.5,7726.0,1322.0,756.0,88.0,3950137.0,8.0,1470778245.0,3,2
547695640.0,2023,1,3120203,11680531.0,393428.0,310006.6,201031.5,7726.0,1322.0,756.0,88.0,3950137.0,8.0,1470778245.0,2,2
228124315.0,2023,1,3120203,11680531.0,298388.0,310006.6,201031.5,7726.0,1322.0,756.0,88.0,3950137.0,8.0,1470778245.0,1,2
291864580.0,2023,1,3120204,11680640.0,165165.0,328809.6,172976.5,41471.0,1498.0,1026.0,30.0,3950805.0,8.0,1790026304.0,6,2
457190592.0,2023,1,3120204,11680640.0,358247.0,328809.6,172976.5,41471.0,1498.0,1026.0,30.0,3950805.0,8.0,1790026304.0,5,2
274830579.0,2023,1,3120204,11680640.0,381868.0,328809.6,172976.5,41471.0,1498.0,1026.0,30.0,3950805.0,8.0,1790026304.0,4,2
300087283.0,2023,1,3120204,11680640.0,388636.0,328809.6,172976.5,41471.0,1498.0,1026.0,30.0,3950805.0,8.0,1790026304.0,3,2
293915743.0,2023,1,3120204,11680640.0,428633.0,328809.6,172976.5,41471.0,1498.0,1026.0,30.0,3950805.0,8.0,1790026304.0,2,2
244729575.0,2023,1,3120204,11680640.0,267453.0,328809.6,172976.5,41471.0,1498.0,1026.0,30.0,3950805.0,8.0,1790026304.0,1,2
197809308.0,2023,1,3120205,11680656.0,54458.0,90650.8,61333.0,13950.0,1161.0,574.0,22.0,3506683.0,7.0,1848282139.0,6,2
334398951.0,2023,1,3120205,11680656.0,108822.0,90650.8,61333.0,13950.0,1161.0,574.0,22.0,3506683.0,7.0,1848282139.0,5,2
223716747.0,2023,1,3120205,11680656.0,102971.0,90650.8,61333.0,13950.0,1161.0,574.0,22.0,3506683.0,7.0,1848282139.0,4,2
270028408.0,2023,1,3120205,11680656.0,105683.0,90650.8,61333.0,13950.0,1161.0,574.0,22.0,3506683.0,7.0,1848282139.0,3,2
324565743.0,2023,1,3120205,11680656.0,117472.0,90650.8,61333.0,13950.0,1161.0,574.0,22.0,3506683.0,7.0,1848282139.0,2,2
79962317.0,2023,1,3120205,11680656.0,86514.0,90650.8,61333.0,13950.0,1161.0,574.0,22.0,3506683.0,7.0,1848282139.0,1,2
335949412.0,2023,1,3120206,11680650.0,132507.0,203532.4,150442.5,5243.0,3987.0,1991.0,45.0,3882226.0,8.0,1721637065.0,6,2
552751627.0,2023,1,3120206,11680650.0,217080.0,203532.4,150442.5,5243.0,3987.0,1991.0,45.0,3882226.0,8.0,1721637065.0,5,2
353259379.0,2023,1,3120206,11680650.0,214150.0,203532.4,150442.5,5243.0,3987.0,1991.0,45.0,3882226.0,8.0,1721637065.0,4,2
424063395.0,2023,1,3120206,11680650.0,219361.0,203532.4,150442.5,5243.0,3987.0,1991.0,45.0,3882226.0,8.0,1721637065.0,3,2
449255455.0,2023,1,3120206,11680650.0,292663.0,203532.4,150442.5,5243.0,3987.0,1991.0,45.0,3882226.0,8.0,1721637065.0,2,2
170992486.0,2023,1,3120206,11680650.0,242787.0,203532.4,150442.5,5243.0,3987.0,1991.0,45.0,3882226.0,8.0,1721637065.0,1,2
490154069.0,2023,1,3120207,11680590.0,236965.0,352165.6,267469.5,11920.0,7038.0,3779.0,73.0,3669932.0,7.0,4195722577.0,6,2
776231142.0,2023,1,3120207,11680590.0,392350.0,352165.6,267469.5,11920.0,7038.0,3779.0,73.0,3669932.0,7.0,4195722577.0,5,2
429550473.0,2023,1,3120207,11680590.0,361079.0,352165.6,267469.5,11920.0,7038.0,3779.0,73.0,3669932.0,7.0,4195722577.0,4,2
559880789.0,2023,1,3120207,11680590.0,360230.0,352165.6,267469.5,11920.0,7038.0,3779.0,73.0,3669932.0,7.0,4195722577.0,3,2
596429345.0,2023,1,3120207,11680590.0,485819.0,352165.6,267469.5,11920.0,7038.0,3779.0,73.0,3669932.0,7.0,4195722577.0,2,2
251954629.0,2023,1,3120207,11680590.0,459324.0,352165.6,267469.5,11920.0,7038.0,3779.0,73.0,3669932.0,7.0,4195722577.0,1,2
415138294.0,2023,1,3120208,11680565.0,166637.0,241291.0,206348.5,11437.0,3534.0,1875.0,95.0,4085253.0,8.0,1972996589.0,6,2
683789584.0,2023,1,3120208,11680565.0,290619.0,241291.0,206348.5,11437.0,3534.0,1875.0,95.0,4085253.0,8.0,1972996589.0,5,2
514506838.0,2023,1,3120208,11680565.0,268974.0,241291.0,206348.5,11437.0,3534.0,1875.0,95.0,4085253.0,8.0,1972996589.0,4,2
665877460.0,2023,1,3120208,11680565.0,269382.0,241291.0,206348.5,11437.0,3534.0,1875.0,95.0,4085253.0,8.0,1972996589.0,3,2
651164628.0,2023,1,3120208,11680565.0,333366.0,241291.0,206348.5,11437.0,3534.0,1875.0,95.0,4085253.0,8.0,1972996589.0,2,2
302505506.0,2023,1,3120208,11680565.0,290175.0,241291.0,206348.5,11437.0,3534.0,1875.0,95.0,4085253.0,8.0,1972996589.0,1,2
437670657.0,2023,1,3120209,11680565.0,83313.0,123550.4,99892.0,8987.0,1251.0,540.0,75.0,4707158.0,8.0,675548286.0,6,2
625759883.0,2023,1,3120209,11680565.0,156635.0,123550.4,99892.0,8987.0,1251.0,540.0,75.0,4707158.0,8.0,675548286.0,5,2
397488299.0,2023,1,3120209,11680565.0,138824.0,123550.4,99892.0,8987.0,1251.0,540.0,75.0,4707158.0,8.0,675548286.0,4,2
420215158.0,2023,1,3120209,11680565.0,135107.0,123550.4,99892.0,8987.0,1251.0,540.0,75.0,4707158.0,8.0,675548286.0,3,2
394574868.0,2023,1,3120209,11680565.0,164607.0,123550.4,99892.0,8987.0,1251.0,540.0,75.0,4707158.0,8.0,675548286.0,2,2
159502972.0,2023,1,3120209,11680565.0,139047.0,123550.4,99892.0,8987.0,1251.0,540.0,75.0,4707158.0,8.0,675548286.0,1,2
1630154126.0,2023,1,3120210,11680630.0,511248.0,855614.8,535295.0,48780.0,4480.0,2898.0,152.0,3481614.0,7.0,4218890942.0,6,2
2986688464.0,2023,1,3120210,11680630.0,1027242.0,855614.8,535295.0,48780.0,4480.0,2898.0,152.0,3481614.0,7.0,4218890942.0,5,2
1715582911.0,2023,1,3120210,11680630.0,943844.0,855614.8,535295.0,48780.0,4480.0,2898.0,152.0,3481614.0,7.0,4218890942.0,4,2
2149852322.0,2023,1,3120210,11680630.0,959714.0,855614.8,535295.0,48780.0,4480.0,2898.0,152.0,3481614.0,7.0,4218890942.0,3,2
2740140238.0,2023,1,3120210,11680630.0,1098226.0,855614.8,535295.0,48780.0,4480.0,2898.0,152.0,3481614.0,7.0,4218890942.0,2,2
1045686445.0,2023,1,3120210,11680630.0,808390.0,855614.8,535295.0,48780.0,4480.0,2898.0,152.0,3481614.0,7.0,4218890942.0,1,2
177737312.0,2023,1,3120211,11680630.0,85534.0,126166.8,115730.0,984.0,1580.0,663.0,28.0,4176833.0,8.0,824959664.0,6,2
253639064.0,2023,1,3120211,11680630.0,190975.0,126166.8,115730.0,984.0,1580.0,663.0,28.0,4176833.0,8.0,824959664.0,5,2
135473242.0,2023,1,3120211,11680630.0,155308.0,126166.8,115730.0,984.0,1580.0,663.0,28.0,4176833.0,8.0,824959664.0,4,2
161883624.0,2023,1,3120211,11680630.0,149015.0,126166.8,115730.0,984.0,1580.0,663.0,28.0,4176833.0,8.0,824959664.0,3,2
128274361.0,2023,1,3120211,11680630.0,165460.0,126166.8,115730.0,984.0,1580.0,663.0,28.0,4176833.0,8.0,824959664.0,2,2
67079294.0,2023,1,3120211,11680630.0,116002.0,126166.8,115730.0,984.0,1580.0,663.0,28.0,4176833.0,8.0,824959664.0,1,2
317889512.0,2023,1,3120212,11680630.0,113455.0,142659.0,150249.0,753.0,1716.0,752.0,65.0,4127153.0,8.0,1067199535.0,6,2
477126246.0,2023,1,3120212,11680630.0,247937.0,142659.0,150249.0,753.0,1716.0,752.0,65.0,4127153.0,8.0,1067199535.0,5,2
265629937.0,2023,1,3120212,11680630.0,188352.0,142659.0,150249.0,753.0,1716.0,752.0,65.0,4127153.0,8.0,1067199535.0,4,2
303391826.0,2023,1,3120212,11680630.0,163967.0,142659.0,150249.0,753.0,1716.0,752.0,65.0,4127153.0,8.0,1067199535.0,3,2
260223963.0,2023,1,3120212,11680630.0,174918.0,142659.0,150249.0,753.0,1716.0,752.0,65.0,4127153.0,8.0,1067199535.0,2,2
96504201.0,2023,1,3120212,11680630.0,125162.0,142659.0,150249.0,753.0,1716.0,752.0,65.0,4127153.0,8.0,1067199535.0,1,2
569436060.0,2023,1,3120213,11680590.0,228413.0,348920.8,258973.0,8521.0,4267.0,2280.0,45.0,3572474.0,7.0,2974273769.0,6,2
793716337.0,2023,1,3120213,11680590.0,410083.0,348920.8,258973.0,8521.0,4267.0,2280.0,45.0,3572474.0,7.0,2974273769.0,5,2
379832127.0,2023,1,3120213,11680590.0,377834.0,348920.8,258973.0,8521.0,4267.0,2280.0,45.0,3572474.0,7.0,2974273769.0,4,2
493901882.0,2023,1,3120213,11680590.0,381805.0,348920.8,258973.0,8521.0,4267.0,2280.0,45.0,3572474.0,7.0,2974273769.0,3,2
399189165.0,2023,1,3120213,11680590.0,462390.0,348920.8,258973.0,8521.0,4267.0,2280.0,45.0,3572474.0,7.0,2974273769.0,2,2
251545716.0,2023,1,3120213,11680590.0,402026.0,348920.8,258973.0,8521.0,4267.0,2280.0,45.0,3572474.0,7.0,2974273769.0,1,2
286322565.0,2023,1,3120214,11680565.0,32047.0,50656.2,37694.5,3984.0,365.0,158.0,12.0,5402804.0,9.0,736186796.0,6,2
395924429.0,2023,1,3120214,11680565.0,60519.0,50656.2,37694.5,3984.0,365.0,158.0,12.0,5402804.0,9.0,736186796.0,5,2
199749491.0,2023,1,3120214,11680565.0,57336.0,50656.2,37694.5,3984.0,365.0,158.0,12.0,5402804.0,9.0,736186796.0,4,2
222635826.0,2023,1,3120214,11680565.0,57326.0,50656.2,37694.5,3984.0,365.0,158.0,12.0,5402804.0,9.0,736186796.0,3,2
234999618.0,2023,1,3120214,11680565.0,71829.0,50656.2,37694.5,3984.0,365.0,158.0,12.0,5402804.0,9.0,736186796.0,2,2
143318233.0,2023,1,3120214,11680565.0,49615.0,50656.2,37694.5,3984.0,365.0,158.0,12.0,5402804.0,9.0,736186796.0,1,2
649498272.0,2023,1,3120215,11680590.0,295709.0,570345.8,311142.5,61667.0,2954.0,1684.0,95.0,4469794.0,8.0,3599412304.0,6,2
1198577349.0,2023,1,3120215,11680590.0,611730.0,570345.8,311142.5,61667.0,2954.0,1684.0,95.0,4469794.0,8.0,3599412304.0,5,2
913993073.0,2023,1,3120215,11680590.0,662083.0,570345.8,311142.5,61667.0,2954.0,1684.0,95.0,4469794.0,8.0,3599412304.0,4,2
1118464888.0,2023,1,3120215,11680590.0,670725.0,570345.8,311142.5,61667.0,2954.0,1684.0,95.0,4469794.0,8.0,3599412304.0,3,2
1381608349.0,2023,1,3120215,11680590.0,742031.0,570345.8,311142.5,61667.0,2954.0,1684.0,95.0,4469794.0,8.0,3599412304.0,2,2
349566414.0,2023,1,3120215,11680590.0,491733.0,570345.8,311142.5,61667.0,2954.0,1684.0,95.0,4469794.0,8.0,3599412304.0,1,2
68667344.0,2023,1,3120216,11680565.0,16111.0,30609.4,21247.5,4934.0,198.0,126.0,31.0,4913366.0,9.0,129113505.0,6,2
143957438.0,2023,1,3120216,11680565.0,36720.0,30609.4,21247.5,4934.0,198.0,126.0,31.0,4913366.0,9.0,129113505.0,5,2
87062735.0,2023,1,3120216,11680565.0,38272.0,30609.4,21247.5,4934.0,198.0,126.0,31.0,4913366.0,9.0,129113505.0,4,2
109123925.0,2023,1,3120216,11680565.0,38724.0,30609.4,21247.5,4934.0,198.0,126.0,31.0,4913366.0,9.0,129113505.0,3,2
124389993.0,2023,1,3120216,11680565.0,45488.0,30609.4,21247.5,4934.0,198.0,126.0,31.0,4913366.0,9.0,129113505.0,2,2
33060937.0,2023,1,3120216,11680565.0,20231.0,30609.4,21247.5,4934.0,198.0,126.0,31.0,4913366.0,9.0,129113505.0,1,2
212677221.0,2023,1,3120217,11680630.0,158687.0,236477.2,204574.5,2779.0,4089.0,1991.0,11.0,3792530.0,8.0,2335650952.0,6,2
330718646.0,2023,1,3120217,11680630.0,312550.0,236477.2,204574.5,2779.0,4089.0,1991.0,11.0,3792530.0,8.0,2335650952.0,5,2
201422840.0,2023,1,3120217,11680630.0,262427.0,236477.2,204574.5,2779.0,4089.0,1991.0,11.0,3792530.0,8.0,2335650952.0,4,2
216706289.0,2023,1,3120217,11680630.0,256954.0,236477.2,204574.5,2779.0,4089.0,1991.0,11.0,3792530.0,8.0,2335650952.0,3,2
175857956.0,2023,1,3120217,11680630.0,337351.0,236477.2,204574.5,2779.0,4089.0,1991.0,11.0,3792530.0,8.0,2335650952.0,2,2
85819977.0,2023,1,3120217,11680630.0,263567.0,236477.2,204574.5,2779.0,4089.0,1991.0,11.0,3792530.0,8.0,2335650952.0,1,2
44205038.0,2023,1,3120218,11680580.0,2768.0,7653.8,5974.5,290.0,15.0,8.0,24.0,4255899.1875,8.0,801211521.5625,6,2
234089732.0,2023,1,3120218,11680580.0,10907.0,7653.8,5974.5,290.0,15.0,8.0,24.0,4255899.1875,8.0,801211521.5625,5,2
225153486.0,2023,1,3120218,11680580.0,12638.0,7653.8,5974.5,290.0,15.0,8.0,24.0,4255899.1875,8.0,801211521.5625,4,2
253556415.0,2023,1,3120218,11680580.0,12061.0,7653.8,5974.5,290.0,15.0,8.0,24.0,4255899.1875,8.0,801211521.5625,3,2
255799807.0,2023,1,3120218,11680580.0,9072.0,7653.8,5974.5,290.0,15.0,8.0,24.0,4255899.1875,8.0,801211521.5625,2,2
1286381.0,2023,1,3120218,11680580.0,2770.0,7653.8,5974.5,290.0,15.0,8.0,24.0,4255899.1875,8.0,801211521.5625,1,2
901387162.0,2023,1,3120219,11680630.0,138481.0,162815.0,185755.0,17175.0,1319.0,498.0,58.0,5082667.0,9.0,827566344.0,6,2
1438571575.0,2023,1,3120219,11680630.0,311309.0,162815.0,185755.0,17175.0,1319.0,498.0,58.0,5082667.0,9.0,827566344.0,5,2
721901528.0,2023,1,3120219,11680630.0,214542.0,162815.0,185755.0,17175.0,1319.0,498.0,58.0,5082667.0,9.0,827566344.0,4,2
767760746.0,2023,1,3120219,11680630.0,178028.0,162815.0,185755.0,17175.0,1319.0,498.0,58.0,5082667.0,9.0,827566344.0,3,2
660690514.0,2023,1,3120219,11680630.0,190020.0,162815.0,185755.0,17175.0,1319.0,498.0,58.0,5082667.0,9.0,827566344.0,2,2
292273925.0,2023,1,3120219,11680630.0,153208.0,162815.0,185755.0,17175.0,1319.0,498.0,58.0,5082667.0,9.0,827566344.0,1,2
124561623.0,2023,1,3120220,11680600.0,54980.0,71143.6,72941.0,5716.0,1365.0,394.0,79.0,6241887.0,9.0,438625881.0,6,2
211546060.0,2023,1,3120220,11680600.0,128118.0,71143.6,72941.0,5716.0,1365.0,394.0,79.0,6241887.0,9.0,438625881.0,5,2
120163501.0,2023,1,3120220,11680600.0,97863.0,71143.6,72941.0,5716.0,1365.0,394.0,79.0,6241887.0,9.0,438625881.0,4,2
122358892.0,2023,1,3120220,11680600.0,81967.0,71143.6,72941.0,5716.0,1365.0,394.0,79.0,6241887.0,9.0,438625881.0,3,2
131647229.0,2023,1,3120220,11680600.0,82261.0,71143.6,72941.0,5716.0,1365.0,394.0,79.0,6241887.0,9.0,438625881.0,2,2
23406774.0,2023,1,3120220,11680600.0,56411.0,71143.6,72941.0,5716.0,1365.0,394.0,79.0,6241887.0,9.0,438625881.0,1,2
132769652.0,2023,1,3120221,11680580.0,31873.0,66867.2,41763.5,17557.0,659.0,400.0,34.0,4006812.0,8.0,409958750.0,6,2
203536991.0,2023,1,3120221,11680580.0,75180.0,66867.2,41763.5,17557.0,659.0,400.0,34.0,4006812.0,8.0,409958750.0,5,2
163164919.0,2023,1,3120221,11680580.0,84128.0,66867.2,41763.5,17557.0,659.0,400.0,34.0,4006812.0,8.0,409958750.0,4,2
202679766.0,2023,1,3120221,11680580.0,85104.0,66867.2,41763.5,17557.0,659.0,400.0,34.0,4006812.0,8.0,409958750.0,3,2
245796089.0,2023,1,3120221,11680580.0,95541.0,66867.2,41763.5,17557.0,659.0,400.0,34.0,4006812.0,8.0,409958750.0,2,2
