시간대_매출금액,시간대_유동인구_수,유동인구_수_평균,총_직장_인구_수,총_가구_수,집객시설_수,월_평균_소득_금액,지출_총금액
59542.0,92605.0,43455.75,2628.0,1009.0,4.0,3347336.0,1056500384.0
131494964.0,32274.0,42603.5,10837.0,350.0,15.0,4853527.0,539131517.0
258407482.0,56445.0,42603.5,10837.0,350.0,15.0,4853527.0,539131517.0
155823188.0,45347.0,42603.5,10837.0,350.0,15.0,4853527.0,539131517.0
167288995.0,46319.0,42603.5,10837.0,350.0,15.0,4853527.0,539131517.0
189290295.0,65693.0,42603.5,10837.0,350.0,15.0,4853527.0,539131517.0
42074219.0,60130.0,42603.5,10837.0,350.0,15.0,4853527.0,539131517.0
53615034.0,88176.0,107552.45,578.0,979.0,2.0,3250531.0,1119489213.0
83795381.0,122362.0,107552.45,578.0,979.0,2.0,3250531.0,1119489213.0
45208289.0,103822.0,107552.45,578.0,979.0,2.0,3250531.0,1119489213.0
44917437.0,108536.0,107552.45,578.0,979.0,2.0,3250531.0,1119489213.0
55204849.0,158781.0,107552.45,578.0,979.0,2.0,3250531.0,1119489213.0
18220233.0,184975.0,107552.45,578.0,979.0,2.0,3250531.0,1119489213.0
65737699.0,16504.0,19273.1,148.0,318.0,0.0,2809700.0,275630230.0
86139519.0,22391.0,19273.1,148.0,318.0,0.0,2809700.0,275630230.0
48491452.0,18538.0,19273.1,148.0,318.0,0.0,2809700.0,275630230.0
52415627.0,19823.0,19273.1,148.0,318.0,0.0,2809700.0,275630230.0
60153223.0,29824.0,19273.1,148.0,318.0,0.0,2809700.0,275630230.0
35419716.0,32427.0,19273.1,148.0,318.0,0.0,2809700.0,275630230.0
155784230.0,52542.0,57954.55,361.0,821.0,4.0,3081543.0,895864770.0
220940074.0,69448.0,57954.55,361.0,821.0,4.0,3081543.0,895864770.0
113432446.0,51374.0,57954.55,361.0,821.0,4.0,3081543.0,895864770.0
105520380.0,52433.0,57954.55,361.0,821.0,4.0,3081543.0,895864770.0
130206403.0,82494.0,57954.55,361.0,821.0,4.0,3081543.0,895864770.0
89848669.0,104840.0,57954.55,361.0,821.0,4.0,3081543.0,895864770.0
136126255.0,103842.0,126964.15,1556.0,1818.0,9.0,3091267.0,1995713025.0
217286700.0,98884.0,126964.15,1556.0,1818.0,9.0,3091267.0,1995713025.0
111530294.0,78045.0,126964.15,1556.0,1818.0,9.0,3091267.0,1995713025.0
111215405.0,90683.0,126964.15,1556.0,1818.0,9.0,3091267.0,1995713025.0
129268738.0,208441.0,126964.15,1556.0,1818.0,9.0,3091267.0,1995713025.0
83158116.0,311396.0,126964.15,1556.0,1818.0,9.0,3091267.0,1995713025.0
81383681.0,66719.0,84316.55,444.0,792.0,2.0,3616235.0,1239122785.0
122493360.0,123412.0,84316.55,444.0,792.0,2.0,3616235.0,1239122785.0
68341648.0,107658.0,84316.55,444.0,792.0,2.0,3616235.0,1239122785.0
59892011.0,108539.0,84316.55,444.0,792.0,2.0,3616235.0,1239122785.0
60649816.0,121486.0,84316.55,444.0,792.0,2.0,3616235.0,1239122785.0
48287789.0,106870.0,84316.55,444.0,792.0,2.0,3616235.0,1239122785.0
283649156.0,253563.0,288620.45,2179.0,3596.0,7.0,4023815.0,3923283050.0
407823265.0,387111.0,288620.45,2179.0,3596.0,7.0,4023815.0,3923283050.0
175791125.0,255882.0,288620.45,2179.0,3596.0,7.0,4023815.0,3923283050.0
185644764.0,239535.0,288620.45,2179.0,3596.0,7.0,4023815.0,3923283050.0
140122898.0,377823.0,288620.45,2179.0,3596.0,7.0,4023815.0,3923283050.0
132153895.0,463572.0,288620.45,2179.0,3596.0,7.0,4023815.0,3923283050.0
42487468.0,48118.0,59427.75,494.0,772.0,16.0,3250126.0,402347163.0
61187865.0,61132.0,59427.75,494.0,772.0,16.0,3250126.0,402347163.0
43521271.0,54547.0,59427.75,494.0,772.0,16.0,3250126.0,402347163.0
50495816.0,58455.0,59427.75,494.0,772.0,16.0,3250126.0,402347163.0
69860393.0,97311.0,59427.75,494.0,772.0,16.0,3250126.0,402347163.0
27093524.0,104118.0,59427.75,494.0,772.0,16.0,3250126.0,402347163.0
86258880.0,75598.0,84525.1,5085.0,1006.0,8.0,4803891.0,1661967619.0
119367590.0,89077.0,84525.1,5085.0,1006.0,8.0,4803891.0,1661967619.0
58263926.0,69891.0,84525.1,5085.0,1006.0,8.0,4803891.0,1661967619.0
65060286.0,73067.0,84525.1,5085.0,1006.0,8.0,4803891.0,1661967619.0
75467189.0,137679.0,84525.1,5085.0,1006.0,8.0,4803891.0,1661967619.0
17345040.0,152591.0,84525.1,5085.0,1006.0,8.0,4803891.0,1661967619.0
713577561.0,260702.0,285933.85,1724.0,3266.0,49.0,3135357.0,7111260999.0
897267472.0,322815.0,285933.85,1724.0,3266.0,49.0,3135357.0,7111260999.0
399172156.0,228293.0,285933.85,1724.0,3266.0,49.0,3135357.0,7111260999.0
362203657.0,236953.0,285933.85,1724.0,3266.0,49.0,3135357.0,7111260999.0
431885211.0,422588.0,285933.85,1724.0,3266.0,49.0,3135357.0,7111260999.0
398667817.0,537275.0,285933.85,1724.0,3266.0,49.0,3135357.0,7111260999.0
488797441.0,22938.0,22820.5,268.0,1513.0,14.0,3614875.0,798255194.0
670965586.0,25832.0,22820.5,268.0,1513.0,14.0,3614875.0,798255194.0
246142174.0,17671.0,22820.5,268.0,1513.0,14.0,3614875.0,798255194.0
249787211.0,17625.0,22820.5,268.0,1513.0,14.0,3614875.0,798255194.0
260688972.0,33367.0,22820.5,268.0,1513.0,14.0,3614875.0,798255194.0
245542519.0,43340.0,22820.5,268.0,1513.0,14.0,3614875.0,798255194.0
841809812.0,275587.0,339996.3,12723.0,2315.0,107.0,3218459.0,3814667562.0
1209490007.0,508750.0,339996.3,12723.0,2315.0,107.0,3218459.0,3814667562.0
564188615.0,416913.0,339996.3,12723.0,2315.0,107.0,3218459.0,3814667562.0
673541220.0,403620.0,339996.3,12723.0,2315.0,107.0,3218459.0,3814667562.0
960225406.0,510313.0,339996.3,12723.0,2315.0,107.0,3218459.0,3814667562.0
596859392.0,427127.0,339996.3,12723.0,2315.0,107.0,3218459.0,3814667562.0
336734871.0,243125.0,331561.85,6518.0,1875.0,44.0,3602514.0,2489687551.0
473476433.0,553229.0,331561.85,6518.0,1875.0,44.0,3602514.0,2489687551.0
290538996.0,456949.0,331561.85,6518.0,1875.0,44.0,3602514.0,2489687551.0
318450462.0,412988.0,331561.85,6518.0,1875.0,44.0,3602514.0,2489687551.0
365336392.0,406586.0,331561.85,6518.0,1875.0,44.0,3602514.0,2489687551.0
238366218.0,334047.0,331561.85,6518.0,1875.0,44.0,3602514.0,2489687551.0
1574075286.0,418091.0,521594.45,13076.0,3441.0,156.0,3167104.0,3373530633.0
2136117827.0,849123.0,521594.45,13076.0,3441.0,156.0,3167104.0,3373530633.0
1111108238.0,660967.0,521594.45,13076.0,3441.0,156.0,3167104.0,3373530633.0
1151727352.0,615828.0,521594.45,13076.0,3441.0,156.0,3167104.0,3373530633.0
1464498171.0,704884.0,521594.45,13076.0,3441.0,156.0,3167104.0,3373530633.0
1127441107.0,564205.0,521594.45,13076.0,3441.0,156.0,3167104.0,3373530633.0
291022356.0,171776.0,274989.1,8579.0,543.0,215.0,3837465.0,1170392552.0
551644491.0,459867.0,274989.1,8579.0,543.0,215.0,3837465.0,1170392552.0
363699351.0,421076.0,274989.1,8579.0,543.0,215.0,3837465.0,1170392552.0
387968296.0,400511.0,274989.1,8579.0,543.0,215.0,3837465.0,1170392552.0
475574209.0,361921.0,274989.1,8579.0,543.0,215.0,3837465.0,1170392552.0
114847216.0,211010.0,274989.1,8579.0,543.0,215.0,3837465.0,1170392552.0
693515813.0,150749.0,215396.1,11725.0,1367.0,75.0,3360098.0,1867827087.0
1077300935.0,301393.0,215396.1,11725.0,1367.0,75.0,3360098.0,1867827087.0
599973115.0,295309.0,215396.1,11725.0,1367.0,75.0,3360098.0,1867827087.0
843741665.0,290487.0,215396.1,11725.0,1367.0,75.0,3360098.0,1867827087.0
972334340.0,321603.0,215396.1,11725.0,1367.0,75.0,3360098.0,1867827087.0
489641942.0,261063.0,215396.1,11725.0,1367.0,75.0,3360098.0,1867827087.0
570836191.0,205226.0,280990.45,13888.0,2998.0,68.0,3300184.0,2887323339.0
860192152.0,366147.0,280990.45,13888.0,2998.0,68.0,3300184.0,2887323339.0
517546397.0,356460.0,280990.45,13888.0,2998.0,68.0,3300184.0,2887323339.0
687434676.0,356580.0,280990.45,13888.0,2998.0,68.0,3300184.0,2887323339.0
970325489.0,450125.0,280990.45,13888.0,2998.0,68.0,3300184.0,2887323339.0
369423954.0,380875.0,280990.45,13888.0,2998.0,68.0,3300184.0,2887323339.0
1295997413.0,229522.0,300675.05,27363.0,3195.0,85.0,4243697.0,3473998985.0
1890261243.0,408152.0,300675.05,27363.0,3195.0,85.0,4243697.0,3473998985.0
1054635676.0,397685.0,300675.05,27363.0,3195.0,85.0,4243697.0,3473998985.0
1235148705.0,406144.0,300675.05,27363.0,3195.0,85.0,4243697.0,3473998985.0
1325377160.0,498380.0,300675.05,27363.0,3195.0,85.0,4243697.0,3473998985.0
642495777.0,375700.0,300675.05,27363.0,3195.0,85.0,4243697.0,3473998985.0
163531535.0,61637.0,95892.45,6384.0,556.0,22.0,3265276.0,1019509440.0
349483240.0,145301.0,95892.45,6384.0,556.0,22.0,3265276.0,1019509440.0
262061335.0,147772.0,95892.45,6384.0,556.0,22.0,3265276.0,1019509440.0
391782833.0,147737.0,95892.45,6384.0,556.0,22.0,3265276.0,1019509440.0
367365296.0,143999.0,95892.45,6384.0,556.0,22.0,3265276.0,1019509440.0
91754162.0,87971.0,95892.45,6384.0,556.0,22.0,3265276.0,1019509440.0
616510603.0,186534.0,261241.0,12628.0,1529.0,67.0,3258234.0,1889746203.0
938295446.0,342418.0,261241.0,12628.0,1529.0,67.0,3258234.0,1889746203.0
567647377.0,337009.0,261241.0,12628.0,1529.0,67.0,3258234.0,1889746203.0
626464285.0,341823.0,261241.0,12628.0,1529.0,67.0,3258234.0,1889746203.0
694957061.0,429511.0,261241.0,12628.0,1529.0,67.0,3258234.0,1889746203.0
399094280.0,336269.0,261241.0,12628.0,1529.0,67.0,3258234.0,1889746203.0
66181374.0,107882.0,146922.15,5611.0,248.0,51.0,3256289.0,813650624.0
130155204.0,230723.0,146922.15,5611.0,248.0,51.0,3256289.0,813650624.0
107822247.0,201283.0,146922.15,5611.0,248.0,51.0,3256289.0,813650624.0
123829223.0,191691.0,146922.15,5611.0,248.0,51.0,3256289.0,813650624.0
101055335.0,184964.0,146922.15,5611.0,248.0,51.0,3256289.0,813650624.0
31912897.0,140207.0,146922.15,5611.0,248.0,51.0,3256289.0,813650624.0
243394557.0,75091.0,101233.15,9664.0,859.0,38.0,3429613.0,401199127.0
363606103.0,134137.0,101233.15,9664.0,859.0,38.0,3429613.0,401199127.0
221597205.0,132521.0,101233.15,9664.0,859.0,38.0,3429613.0,401199127.0
306526548.0,134043.0,101233.15,9664.0,859.0,38.0,3429613.0,401199127.0
337174109.0,163346.0,101233.15,9664.0,859.0,38.0,3429613.0,401199127.0
173221700.0,134640.0,101233.15,9664.0,859.0,38.0,3429613.0,401199127.0
2347795286.0,387575.0,602805.15,58731.0,3139.0,172.0,3487230.0,3212597751.0
3896622593.0,917389.0,602805.15,58731.0,3139.0,172.0,3487230.0,3212597751.0
2961665791.0,985593.0,602805.15,58731.0,3139.0,172.0,3487230.0,3212597751.0
3342149160.0,996578.0,602805.15,58731.0,3139.0,172.0,3487230.0,3212597751.0
3611515812.0,1035244.0,602805.15,58731.0,3139.0,172.0,3487230.0,3212597751.0
1445949327.0,561807.0,602805.15,58731.0,3139.0,172.0,3487230.0,3212597751.0
494721698.0,260500.0,322454.4,11531.0,4777.0,37.0,3332219.0,3913260246.0
719014710.0,402961.0,322454.4,11531.0,4777.0,37.0,3332219.0,3913260246.0
394656105.0,369718.0,322454.4,11531.0,4777.0,37.0,3332219.0,3913260246.0
512836713.0,376266.0,322454.4,11531.0,4777.0,37.0,3332219.0,3913260246.0
479857050.0,511975.0,322454.4,11531.0,4777.0,37.0,3332219.0,3913260246.0
379317451.0,495113.0,322454.4,11531.0,4777.0,37.0,3332219.0,3913260246.0
513891380.0,54742.0,76941.5,3427.0,401.0,11.0,3030210.0,534208860.0
767825176.0,105054.0,76941.5,3427.0,401.0,11.0,3030210.0,534208860.0
428732123.0,101013.0,76941.5,3427.0,401.0,11.0,3030210.0,534208860.0
557392391.0,102947.0,76941.5,3427.0,401.0,11.0,3030210.0,534208860.0
503603078.0,122786.0,76941.5,3427.0,401.0,11.0,3030210.0,534208860.0
385059363.0,92979.0,76941.5,3427.0,401.0,11.0,3030210.0,534208860.0
469395079.0,123898.0,186098.55,9363.0,646.0,81.0,3402858.0,1006064987.0
734052094.0,305930.0,186098.55,9363.0,646.0,81.0,3402858.0,1006064987.0
539611502.0,285212.0,186098.55,9363.0,646.0,81.0,3402858.0,1006064987.0
617894413.0,282946.0,186098.55,9363.0,646.0,81.0,3402858.0,1006064987.0
537144035.0,240555.0,186098.55,9363.0,646.0,81.0,3402858.0,1006064987.0
331175203.0,135206.0,186098.55,9363.0,646.0,81.0,3402858.0,1006064987.0
264585471.0,118549.0,155110.15,11549.0,939.0,36.0,3463488.0,1479305382.0
345619370.0,194997.0,155110.15,11549.0,939.0,36.0,3463488.0,1479305382.0
206911548.0,178974.0,155110.15,11549.0,939.0,36.0,3463488.0,1479305382.0
237918520.0,177458.0,155110.15,11549.0,939.0,36.0,3463488.0,1479305382.0
277096517.0,244003.0,155110.15,11549.0,939.0,36.0,3463488.0,1479305382.0
130641339.0,226670.0,155110.15,11549.0,939.0,36.0,3463488.0,1479305382.0
291129876.0,248434.0,330000.5,11735.0,785.0,77.0,4378212.0,1694893928.0
595809972.0,533142.0,330000.5,11735.0,785.0,77.0,4378212.0,1694893928.0
413786679.0,465324.0,330000.5,11735.0,785.0,77.0,4378212.0,1694893928.0
502519790.0,436061.0,330000.5,11735.0,785.0,77.0,4378212.0,1694893928.0
866803686.0,394133.0,330000.5,11735.0,785.0,77.0,4378212.0,1694893928.0
227241775.0,294216.0,330000.5,11735.0,785.0,77.0,4378212.0,1694893928.0
504677761.0,183641.0,255519.05,7726.0,756.0,88.0,3950137.0,1470778245.0
726656164.0,377878.0,255519.05,7726.0,756.0,88.0,3950137.0,1470778245.0
439182416.0,352351.0,255519.05,7726.0,756.0,88.0,3950137.0,1470778245.0
519540692.0,346412.0,255519.05,7726.0,756.0,88.0,3950137.0,1470778245.0
547695640.0,393428.0,255519.05,7726.0,756.0,88.0,3950137.0,1470778245.0
228124315.0,298388.0,255519.05,7726.0,756.0,88.0,3950137.0,1470778245.0
291864580.0,165165.0,250893.05,41471.0,1026.0,30.0,3950805.0,1790026304.0
457190592.0,358247.0,250893.05,41471.0,1026.0,30.0,3950805.0,1790026304.0
274830579.0,381868.0,250893.05,41471.0,1026.0,30.0,3950805.0,1790026304.0
300087283.0,388636.0,250893.05,41471.0,1026.0,30.0,3950805.0,1790026304.0
293915743.0,428633.0,250893.05,41471.0,1026.0,30.0,3950805.0,1790026304.0
244729575.0,267453.0,250893.05,41471.0,1026.0,30.0,3950805.0,1790026304.0
197809308.0,54458.0,75991.9,13950.0,574.0,22.0,3506683.0,1848282139.0
334398951.0,108822.0,75991.9,13950.0,574.0,22.0,3506683.0,1848282139.0
223716747.0,102971.0,75991.9,13950.0,574.0,22.0,3506683.0,1848282139.0
270028408.0,105683.0,75991.9,13950.0,574.0,22.0,3506683.0,1848282139.0
324565743.0,117472.0,75991.9,13950.0,574.0,22.0,3506683.0,1848282139.0
79962317.0,86514.0,75991.9,13950.0,574.0,22.0,3506683.0,1848282139.0
335949412.0,132507.0,176987.45,5243.0,1991.0,45.0,3882226.0,1721637065.0
552751627.0,217080.0,176987.45,5243.0,1991.0,45.0,3882226.0,1721637065.0
353259379.0,214150.0,176987.45,5243.0,1991.0,45.0,3882226.0,1721637065.0
424063395.0,219361.0,176987.45,5243.0,1991.0,45.0,3882226.0,1721637065.0
449255455.0,292663.0,176987.45,5243.0,1991.0,45.0,3882226.0,1721637065.0
170992486.0,242787.0,176987.45,5243.0,1991.0,45.0,3882226.0,1721637065.0
490154069.0,236965.0,309817.55,11920.0,3779.0,73.0,3669932.0,4195722577.0
776231142.0,392350.0,309817.55,11920.0,3779.0,73.0,3669932.0,4195722577.0
429550473.0,361079.0,309817.55,11920.0,3779.0,73.0,3669932.0,4195722577.0
559880789.0,360230.0,309817.55,11920.0,3779.0,73.0,3669932.0,4195722577.0
596429345.0,485819.0,309817.55,11920.0,3779.0,73.0,3669932.0,4195722577.0
251954629.0,459324.0,309817.55,11920.0,3779.0,73.0,3669932.0,4195722577.0
415138294.0,166637.0,223819.75,11437.0,1875.0,95.0,4085253.0,1972996589.0
683789584.0,290619.0,223819.75,11437.0,1875.0,95.0,4085253.0,1972996589.0
514506838.0,268974.0,223819.75,11437.0,1875.0,95.0,4085253.0,1972996589.0
665877460.0,269382.0,223819.75,11437.0,1875.0,95.0,4085253.0,1972996589.0
651164628.0,333366.0,223819.75,11437.0,1875.0,95.0,4085253.0,1972996589.0
302505506.0,290175.0,223819.75,11437.0,1875.0,95.0,4085253.0,1972996589.0
437670657.0,83313.0,111721.2,8987.0,540.0,75.0,4707158.0,675548286.0
625759883.0,156635.0,111721.2,8987.0,540.0,75.0,4707158.0,675548286.0
397488299.0,138824.0,111721.2,8987.0,540.0,75.0,4707158.0,675548286.0
420215158.0,135107.0,111721.2,8987.0,540.0,75.0,4707158.0,675548286.0
394574868.0,164607.0,111721.2,8987.0,540.0,75.0,4707158.0,675548286.0
159502972.0,139047.0,111721.2,8987.0,540.0,75.0,4707158.0,675548286.0
1630154126.0,511248.0,695454.9,48780.0,2898.0,152.0,3481614.0,4218890942.0
2986688464.0,1027242.0,695454.9,48780.0,2898.0,152.0,3481614.0,4218890942.0
1715582911.0,943844.0,695454.9,48780.0,2898.0,152.0,3481614.0,4218890942.0
2149852322.0,959714.0,695454.9,48780.0,2898.0,152.0,3481614.0,4218890942.0
2740140238.0,1098226.0,695454.9,48780.0,2898.0,152.0,3481614.0,4218890942.0
1045686445.0,808390.0,695454.9,48780.0,2898.0,152.0,3481614.0,4218890942.0
177737312.0,85534.0,120948.4,984.0,663.0,28.0,4176833.0,824959664.0
253639064.0,190975.0,120948.4,984.0,663.0,28.0,4176833.0,824959664.0
135473242.0,155308.0,120948.4,984.0,663.0,28.0,4176833.0,824959664.0
161883624.0,149015.0,120948.4,984.0,663.0,28.0,4176833.0,824959664.0
128274361.0,165460.0,120948.4,984.0,663.0,28.0,4176833.0,824959664.0
67079294.0,116002.0,120948.4,984.0,663.0,28.0,4176833.0,824959664.0
317889512.0,113455.0,146454.0,753.0,752.0,65.0,4127153.0,1067199535.0
477126246.0,247937.0,146454.0,753.0,752.0,65.0,4127153.0,1067199535.0
265629937.0,188352.0,146454.0,753.0,752.0,65.0,4127153.0,1067199535.0
303391826.0,163967.0,146454.0,753.0,752.0,65.0,4127153.0,1067199535.0
260223963.0,174918.0,146454.0,753.0,752.0,65.0,4127153.0,1067199535.0
96504201.0,125162.0,146454.0,753.0,752.0,65.0,4127153.0,1067199535.0
569436060.0,228413.0,303946.9,8521.0,2280.0,45.0,3572474.0,2974273769.0
793716337.0,410083.0,303946.9,8521.0,2280.0,45.0,3572474.0,2974273769.0
379832127.0,377834.0,303946.9,8521.0,2280.0,45.0,3572474.0,2974273769.0
493901882.0,381805.0,303946.9,8521.0,2280.0,45.0,3572474.0,2974273769.0
399189165.0,462390.0,303946.9,8521.0,2280.0,45.0,3572474.0,2974273769.0
251545716.0,402026.0,303946.9,8521.0,2280.0,45.0,3572474.0,2974273769.0
286322565.0,32047.0,44175.35,3984.0,158.0,12.0,5402804.0,736186796.0
395924429.0,60519.0,44175.35,3984.0,158.0,12.0,5402804.0,736186796.0
199749491.0,57336.0,44175.35,3984.0,158.0,12.0,5402804.0,736186796.0
222635826.0,57326.0,44175.35,3984.0,158.0,12.0,5402804.0,736186796.0
234999618.0,71829.0,44175.35,3984.0,158.0,12.0,5402804.0,736186796.0
143318233.0,49615.0,44175.35,3984.0,158.0,12.0,5402804.0,736186796.0
649498272.0,295709.0,440744.15,61667.0,1684.0,95.0,4469794.0,3599412304.0
1198577349.0,611730.0,440744.15,61667.0,1684.0,95.0,4469794.0,3599412304.0
913993073.0,662083.0,440744.15,61667.0,1684.0,95.0,4469794.0,3599412304.0
1118464888.0,670725.0,440744.15,61667.0,1684.0,95.0,4469794.0,3599412304.0
1381608349.0,742031.0,440744.15,61667.0,1684.0,95.0,4469794.0,3599412304.0
349566414.0,491733.0,440744.15,61667.0,1684.0,95.0,4469794.0,3599412304.0
68667344.0,16111.0,25928.45,4934.0,126.0,31.0,4913366.0,129113505.0
143957438.0,36720.0,25928.45,4934.0,126.0,31.0,4913366.0,129113505.0
87062735.0,38272.0,25928.45,4934.0,126.0,31.0,4913366.0,129113505.0
109123925.0,38724.0,25928.45,4934.0,126.0,31.0,4913366.0,129113505.0
124389993.0,45488.0,25928.45,4934.0,126.0,31.0,4913366.0,129113505.0
33060937.0,20231.0,25928.45,4934.0,126.0,31.0,4913366.0,129113505.0
212677221.0,158687.0,220525.85,2779.0,1991.0,11.0,3792530.0,2335650952.0
330718646.0,312550.0,220525.85,2779.0,1991.0,11.0,3792530.0,2335650952.0
201422840.0,262427.0,220525.85,2779.0,1991.0,11.0,3792530.0,2335650952.0
216706289.0,256954.0,220525.85,2779.0,1991.0,11.0,3792530.0,2335650952.0
175857956.0,337351.0,220525.85,2779.0,1991.0,11.0,3792530.0,2335650952.0
85819977.0,263567.0,220525.85,2779.0,1991.0,11.0,3792530.0,2335650952.0
44205038.0,2768.0,6814.15,290.0,8.0,24.0,4255899.1875,801211521.5625
234089732.0,10907.0,6814.15,290.0,8.0,24.0,4255899.1875,801211521.5625
225153486.0,12638.0,6814.15,290.0,8.0,24.0,4255899.1875,801211521.5625
253556415.0,12061.0,6814.15,290.0,8.0,24.0,4255899.1875,801211521.5625
255799807.0,9072.0,6814.15,290.0,8.0,24.0,4255899.1875,801211521.5625
1286381.0,2770.0,6814.15,290.0,8.0,24.0,4255899.1875,801211521.5625
901387162.0,138481.0,174285.0,17175.0,498.0,58.0,5082667.0,827566344.0
1438571575.0,311309.0,174285.0,17175.0,498.0,58.0,5082667.0,827566344.0
721901528.0,214542.0,174285.0,17175.0,498.0,58.0,5082667.0,827566344.0
767760746.0,178028.0,174285.0,17175.0,498.0,58.0,5082667.0,827566344.0
660690514.0,190020.0,174285.0,17175.0,498.0,58.0,5082667.0,827566344.0
292273925.0,153208.0,174285.0,17175.0,498.0,58.0,5082667.0,827566344.0
124561623.0,54980.0,72042.3,5716.0,394.0,79.0,6241887.0,438625881.0
211546060.0,128118.0,72042.3,5716.0,394.0,79.0,6241887.0,438625881.0
120163501.0,97863.0,72042.3,5716.0,394.0,79.0,6241887.0,438625881.0
122358892.0,81967.0,72042.3,5716.0,394.0,79.0,6241887.0,438625881.0
131647229.0,82261.0,72042.3,5716.0,394.0,79.0,6241887.0,438625881.0
23406774.0,56411.0,72042.3,5716.0,394.0,79.0,6241887.0,438625881.0
132769652.0,31873.0,54315.35,17557.0,400.0,34.0,4006812.0,409958750.0
203536991.0,75180.0,54315.35,17557.0,400.0,34.0,4006812.0,409958750.0
163164919.0,84128.0,54315.35,17557.0,400.0,34.0,4006812.0,409958750.0
202679766.0,85104.0,54315.35,17557.0,400.0,34.0,4006812.0,409958750.0
245796089.0,95541.0,54315.35,17557.0,400.0,34.0,4006812.0,409958750.0
70634832.0,46039.0,54315.35,17557.0,400.0,34.0,4006812.0,409958750.0
388116314.0,63468.0,129689.2,43324.0,177.0,86.0,4017738.0,1108323437.0
819663979.0,196909.0,129689.2,43324.0,177.0,86.0,4017738.0,1108323437.0
664823018.0,229020.0,129689.2,43324.0,177.0,86.0,4017738.0,1108323437.0
950841166.0,233389.0,129689.2,43324.0,177.0,86.0,4017738.0,1108323437.0
1098334483.0,237521.0,129689.2,43324.0,177.0,86.0,4017738.0,1108323437.0
107835104.0,75381.0,129689.2,43324.0,177.0,86.0,4017738.0,1108323437.0
11578781.0,21596.0,42524.75,9166.0,107.0,12.0,5720607.0,631320946.0
31442608.0,62734.0,42524.75,9166.0,107.0,12.0,5720607.0,631320946.0
26226940.0,74689.0,42524.75,9166.0,107.0,12.0,5720607.0,631320946.0
26831495.0,74332.0,42524.75,9166.0,107.0,12.0,5720607.0,631320946.0
24273544.0,75302.0,42524.75,9166.0,107.0,12.0,5720607.0,631320946.0
985720.0,27206.0,42524.75,9166.0,107.0,12.0,5720607.0,631320946.0
623661654.0,25006.0,33420.65,12418.0,168.0,41.0,3868336.0,181022561.0
1324824879.0,45718.0,33420.65,12418.0,168.0,41.0,3868336.0,181022561.0
787631626.0,42397.0,33420.65,12418.0,168.0,41.0,3868336.0,181022561.0
856679667.0,44038.0,33420.65,12418.0,168.0,41.0,3868336.0,181022561.0
1394214688.0,54681.0,33420.65,12418.0,168.0,41.0,3868336.0,181022561.0
323153700.0,41027.0,33420.65,12418.0,168.0,41.0,3868336.0,181022561.0
136933338.0,18693.0,30195.75,298.0,32.0,30.0,3250126.0,402347163.0
190767046.0,47661.0,30195.75,298.0,32.0,30.0,3250126.0,402347163.0
95847935.0,42780.0,30195.75,298.0,32.0,30.0,3250126.0,402347163.0
103313567.0,38586.0,30195.75,298.0,32.0,30.0,3250126.0,402347163.0
100584487.0,40624.0,30195.75,298.0,32.0,30.0,3250126.0,402347163.0
46964919.0,24514.0,30195.75,298.0,32.0,30.0,3250126.0,402347163.0
216496159.0,6106.0,14642.85,15904.0,10.0,35.0,4255899.1875,801211521.5625
533208172.0,23482.0,14642.85,15904.0,10.0,35.0,4255899.1875,801211521.5625
479020857.0,27154.0,14642.85,15904.0,10.0,35.0,4255899.1875,801211521.5625
601151042.0,26167.0,14642.85,15904.0,10.0,35.0,4255899.1875,801211521.5625
585442412.0,20609.0,14642.85,15904.0,10.0,35.0,4255899.1875,801211521.5625
44653383.0,6105.0,14642.85,15904.0,10.0,35.0,4255899.1875,801211521.5625
140607180.0,37711.0,50418.35,1683.0,281.0,3.0,4000404.0,337670218.0
223038869.0,71110.0,50418.35,1683.0,281.0,3.0,4000404.0,337670218.0
148752451.0,60763.0,50418.35,1683.0,281.0,3.0,4000404.0,337670218.0
162488966.0,58904.0,50418.35,1683.0,281.0,3.0,4000404.0,337670218.0
172840856.0,66429.0,50418.35,1683.0,281.0,3.0,4000404.0,337670218.0
90399883.0,68153.0,50418.35,1683.0,281.0,3.0,4000404.0,337670218.0
45903907.0,25707.0,29804.2,117.0,571.0,2.0,2526010.0,531557003.0
55821870.0,31911.0,29804.2,117.0,571.0,2.0,2526010.0,531557003.0
29713133.0,24659.0,29804.2,117.0,571.0,2.0,2526010.0,531557003.0
31923668.0,25165.0,29804.2,117.0,571.0,2.0,2526010.0,531557003.0
34871774.0,45261.0,29804.2,117.0,571.0,2.0,2526010.0,531557003.0
38875242.0,58851.0,29804.2,117.0,571.0,2.0,2526010.0,531557003.0
435106536.0,306677.0,368789.55,3430.0,4495.0,12.0,2909460.0,4481561126.0
512234630.0,409933.0,368789.55,3430.0,4495.0,12.0,2909460.0,4481561126.0
275157333.0,331356.0,368789.55,3430.0,4495.0,12.0,2909460.0,4481561126.0
262784396.0,337594.0,368789.55,3430.0,4495.0,12.0,2909460.0,4481561126.0
286623476.0,578389.0,368789.55,3430.0,4495.0,12.0,2909460.0,4481561126.0
454732454.0,663356.0,368789.55,3430.0,4495.0,12.0,2909460.0,4481561126.0
