매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,시간대_생활인구_수,평일_생활인구_평균,주말_생활인구_평균,집객시설_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수
177715.3496,2020,골목상권,2110957,언북중학교,1,0,0,0,0,0,0,0,6,1761,1088,1251,50,1,120,168,116,24,54,46,173881,143751.8,96399.5,7,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0
141416.0761,2020,골목상권,2110958,역삼역 4번,1,0,0,0,0,0,0,0,3,861,544,994,29,4,151,61,24,8,16,26,59420,60105.6,37095.0,4,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0
25825.82609,2020,골목상권,2110959,신구중학교,1,0,0,0,0,0,0,0,3,361,170,271,2,0,0,0,0,0,3,79,18068,17144.6,13136.0,3,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0
111548.0326,2020,골목상권,2110960,은광여고,1,0,0,0,0,0,0,0,3,727,422,1522,16,21,106,42,8,21,7,34,27506,15250.6,13496.5,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0
99664.69099,2020,골목상권,2110961,언주역 3번,1,0,0,0,0,0,0,0,7,2163,1335,962,56,0,231,194,84,53,12,94,158098,126002.6,98031.5,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0
63401.60507,2020,골목상권,2110963,역삼월드메르디앙아파트,1,0,0,0,0,0,0,0,3,1684,860,780,45,3,173,147,100,27,13,133,118587,60664.6,54909.5,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0
122389.0906,2020,골목상권,2110965,언주역 6번,1,0,0,0,0,0,0,0,6,2245,1500,1139,65,14,323,214,91,41,17,6,167983,125045.8,100568.5,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0
62458.22826,2020,골목상권,2110966,논현2동주민센터,1,0,0,0,0,0,0,0,6,2864,1577,1637,60,12,139,216,69,132,116,158,288440,261039.0,187422.5,5,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0
258254.3176,2020,골목상권,2110967,역삼역 8번,1,0,0,0,0,0,0,0,9,1279,864,377,33,3,211,83,61,9,4,22,125972,94742.2,69596.5,3,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0
340084.0616,2020,골목상권,2110971,선정릉역 4번,1,0,0,0,0,0,0,0,9,3870,2549,1542,131,34,725,636,125,68,27,48,220345,131744.8,111778.5,1,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0
14605.90942,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,1,0,0,0,0,0,0,0,3,1921,1003,2628,55,0,223,122,169,90,16,4,70654,36348.2,32533.0,2,217.0,35.0,789.0,666.0,453.0,255.0,157.0,1223.0,0
106914.7391,2020,골목상권,2110974,언주중학교,1,0,0,0,0,0,0,0,6,1513,796,292,58,4,186,161,60,23,20,88,185049,101708.4,94135.5,2,229.0,10.0,746.0,618.0,249.0,121.0,53.0,1733.0,0
86148.36413,2020,골목상권,2110975,매봉역 1번,1,0,0,0,0,0,0,0,6,890,353,10837,25,1,20,49,10,9,19,142,54408,39603.6,37968.0,12,78.0,30.0,60.0,56.0,45.0,36.0,46.0,1738.0,6777
41973.46558,2020,골목상권,2110976,언북초등학교,1,0,0,0,0,0,0,0,6,2022,1080,578,56,0,63,179,110,70,55,51,160778,114801.2,101734.5,2,137.0,20.0,319.0,263.0,382.0,166.0,109.0,1652.0,0
45344.25362,2020,골목상권,2110977,논현로18길,1,0,0,0,0,0,0,0,9,691,340,148,16,2,30,56,25,6,0,0,23731,17884.0,14711.5,0,205.0,59.0,572.0,751.0,544.0,58.0,31.0,57.0,0
48525.01449,2020,골목상권,2110980,개포지구대옆,1,0,0,0,0,0,0,0,3,2629,1125,663,77,9,153,231,220,22,12,54,157609,84460.8,76034.0,1,219.0,46.0,543.0,742.0,468.0,95.0,23.0,491.0,0
122142.3949,2020,골목상권,2110981,국악고교사거리,1,0,0,0,0,0,0,0,9,2118,907,361,55,14,127,219,196,12,12,0,108501,67165.8,63112.0,2,313.0,80.0,955.0,1219.0,766.0,128.0,52.0,8.0,610
48383.57246,2020,골목상권,2110982,강남구보훈회관,1,0,0,0,0,0,0,0,3,827,406,166,22,4,104,61,21,6,7,3,56512,29460.0,30299.0,1,134.0,16.0,403.0,250.0,126.0,55.0,42.0,3273.0,0
162883.808,2020,골목상권,2110983,국립국악고등학교,1,0,0,0,0,0,0,0,3,2703,1231,783,66,10,167,234,131,48,11,10,130659,64339.6,62863.0,3,242.0,46.0,635.0,818.0,629.0,91.0,34.0,104.0,0
62599.91123,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),1,0,0,0,0,0,0,0,12,4267,1912,1556,106,27,365,331,208,76,25,35,325586,136237.4,134354.5,10,251.0,51.0,769.0,883.0,633.0,148.0,51.0,199.0,222
112834.0036,2020,골목상권,2110985,청담근린공원,1,0,0,0,0,0,0,0,3,956,480,1338,27,0,14,44,37,37,5,102,61904,41310.8,37607.5,1,88.0,0.0,22.0,93.0,95.0,59.0,48.0,1786.0,0
62732.18478,2020,골목상권,2110988,청담역 3번,1,0,0,0,0,0,0,0,3,1289,463,1594,21,0,0,2,2,4,13,324,43639,29880.0,29929.5,2,63.0,2.0,38.0,98.0,34.0,12.0,42.0,2004.0,0
83227.01329,2020,골목상권,2110989,대치동아우편취급국,1,0,0,0,0,0,0,0,9,1588,904,444,60,2,281,245,106,41,8,4,142585,101556.8,81554.0,1,278.0,21.0,1277.0,1407.0,571.0,459.0,106.0,614.0,0
89030.34541,2020,골목상권,2110992,도곡초등학교,1,0,0,0,0,0,0,0,18,7894,3681,2179,205,7,703,587,321,165,73,102,493643,254919.8,284296.5,3,464.0,26.0,1345.0,1158.0,660.0,378.0,192.0,2713.0,0
45697.06341,2020,골목상권,2110994,개포고등학교,1,0,0,0,0,0,0,0,6,1777,797,494,57,2,93,116,60,31,3,57,183737,86070.2,81914.0,18,71.0,2.0,93.0,116.0,60.0,31.0,3.0,1347.0,0
46326.32246,2020,골목상권,2110995,봉은사역 4번,1,0,0,0,0,0,0,0,3,2802,1097,5085,70,1,44,42,28,41,16,721,137607,76774.4,76557.5,5,147.0,1.0,66.0,113.0,64.0,91.0,75.0,3295.0,0
47756.98913,2020,골목상권,2110996,대치2동주민센터,1,0,0,0,0,0,0,0,3,1430,682,1959,65,0,6,18,40,80,45,336,159080,102892.2,101402.0,8,212.0,5.0,212.0,342.0,182.0,162.0,110.0,3659.0,6
178830.8546,2020,골목상권,2110997,대청초등학교,1,0,0,0,0,0,0,0,21,7187,3441,1724,133,0,139,432,164,37,28,36,873376,392765.0,379994.0,45,203.0,1.0,198.0,1025.0,630.0,445.0,202.0,1739.0,8040
188163.3207,2020,골목상권,2110999,윗방죽마을공원,1,0,0,0,0,0,0,0,6,3177,2401,268,2,0,1,5,10,0,1,0,18847,11517.4,12334.5,10,30.0,0.0,1.0,26.0,67.0,257.0,303.0,1632.0,1653
0.0,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,0,0,0,0,0,0,0,3,444,201,39,0,0,0,0,0,0,0,0,2639,7934.2,7073.5,3,12.0,0.0,0.0,19.0,62.0,225.0,295.0,373.0,505
0.0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,0,0,0,0,0,0,0,3,317,0,317,0,0,0,0,0,0,0,0,0,44.4,105.0,5,,,,,,,,,455
135148.787,2021,골목상권,2110949,한남IC,1,0,0,0,0,1,0,0,6,564,281,1683,5,0,5,10,15,6,4,72,61144,46561.0,38949.5,3,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0,0
77475.28889,2021,골목상권,2110951,신사은행나무공원,1,0,0,0,0,1,0,0,3,979,574,273,16,3,77,37,7,11,3,23,133230,88718.0,72744.0,1,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0,0
146944.1481,2021,골목상권,2110952,논현목련공원,1,0,0,0,0,1,0,0,3,868,571,117,27,0,120,93,26,13,2,3,53238,26127.0,26015.0,2,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0,0
22237.87037,2021,골목상권,2110954,국기원,1,0,0,0,0,1,0,0,3,448,303,636,3,0,28,2,3,0,0,1,39166,56907.6,53001.5,3,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0,0
242125.8134,2021,골목상권,2110955,논현초등학교,1,0,0,0,0,1,0,0,29,7089,4515,3430,182,20,938,611,151,104,91,141,742230,418285.4,390410.5,12,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0,0
155626.5556,2021,골목상권,2110957,언북중학교,1,0,0,0,0,1,0,0,6,1761,1088,1251,50,1,120,168,116,24,54,46,179156,146781.2,96257.5,7,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0
109425.0296,2021,골목상권,2110958,역삼역 4번,1,0,0,0,0,1,0,0,3,861,544,994,29,4,151,61,24,8,16,26,60295,64035.4,38382.0,4,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0
20190.41481,2021,골목상권,2110959,신구중학교,1,0,0,0,0,1,0,0,3,361,170,271,2,0,0,0,0,0,3,79,17760,16858.4,13093.0,3,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0
97279.9,2021,골목상권,2110960,은광여고,1,0,0,0,0,1,0,0,3,727,422,1522,16,21,106,42,8,21,7,34,28117,15055.0,13998.5,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0
83433.51746,2021,골목상권,2110961,언주역 3번,1,0,0,0,0,1,0,0,7,2163,1335,962,56,0,231,194,84,53,12,94,234875,173155.2,145304.5,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0
52179.43333,2021,골목상권,2110963,역삼월드메르디앙아파트,1,0,0,0,0,1,0,0,3,1684,860,780,45,3,173,147,100,27,13,133,102945,54335.4,48511.0,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0
115002.9074,2021,골목상권,2110965,언주역 6번,1,0,0,0,0,1,0,0,6,2245,1500,1139,65,14,323,214,91,41,17,6,166965,123456.8,97052.5,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0
65040.00741,2021,골목상권,2110966,논현2동주민센터,1,0,0,0,0,1,0,0,6,2864,1577,1637,60,12,139,216,69,132,116,158,289701,276793.0,193169.0,5,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0
221432.6025,2021,골목상권,2110967,역삼역 8번,1,0,0,0,0,1,0,0,9,1279,864,377,33,3,211,83,61,9,4,22,125371,90367.8,67438.5,3,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0
316728.5914,2021,골목상권,2110971,선정릉역 4번,1,0,0,0,0,1,0,0,9,3870,2549,1542,131,34,725,636,125,68,27,48,216891,127036.4,107818.0,1,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0
10724.34815,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1,0,0,0,0,1,0,0,3,1921,1003,2628,55,0,223,122,169,90,16,4,75596,40143.2,35780.0,2,217.0,35.0,789.0,666.0,453.0,255.0,157.0,1223.0,0
100092.037,2021,골목상권,2110974,언주중학교,1,0,0,0,0,1,0,0,6,1513,796,292,58,4,186,161,60,23,20,88,201024,109818.2,102402.5,2,229.0,10.0,746.0,618.0,249.0,121.0,53.0,1733.0,0
52953.16481,2021,골목상권,2110975,매봉역 1번,1,0,0,0,0,1,0,0,6,890,353,10837,25,1,20,49,10,9,19,142,54138,42377.2,40289.5,12,78.0,30.0,60.0,56.0,45.0,36.0,46.0,1738.0,2117
32225.00926,2021,골목상권,2110976,언북초등학교,1,0,0,0,0,1,0,0,6,2022,1080,578,56,0,63,179,110,70,55,51,159835,113018.8,99031.5,2,137.0,20.0,319.0,263.0,382.0,166.0,109.0,1652.0,0
38852.09012,2021,골목상권,2110977,논현로18길,1,0,0,0,0,1,0,0,9,691,340,148,16,2,30,56,25,6,0,0,25991,18939.4,15428.0,0,205.0,59.0,572.0,751.0,544.0,58.0,31.0,57.0,0
43896.03704,2021,골목상권,2110980,개포지구대옆,1,0,0,0,0,1,0,0,3,2629,1125,663,77,9,153,231,220,22,12,54,143205,77951.6,70725.0,1,219.0,46.0,543.0,742.0,468.0,95.0,23.0,491.0,0
110281.937,2021,골목상권,2110981,국악고교사거리,1,0,0,0,0,1,0,0,9,2118,907,361,55,14,127,219,196,12,12,0,102185,65946.4,60562.5,2,313.0,80.0,955.0,1219.0,766.0,128.0,52.0,8.0,10
55203.41481,2021,골목상권,2110982,강남구보훈회관,1,0,0,0,0,1,0,0,3,827,406,166,22,4,104,61,21,6,7,3,52408,27183.6,27772.0,1,134.0,16.0,403.0,250.0,126.0,55.0,42.0,3273.0,0
125739.9889,2021,골목상권,2110983,국립국악고등학교,1,0,0,0,0,1,0,0,3,2703,1231,783,66,10,167,234,131,48,11,10,137251,66712.2,66143.0,3,242.0,46.0,635.0,818.0,629.0,91.0,34.0,104.0,42
96564.15278,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),1,0,0,0,0,1,0,0,8,4267,1912,1556,106,27,365,331,208,76,25,35,332071,138699.0,136036.5,10,251.0,51.0,769.0,883.0,633.0,148.0,51.0,199.0,174
129727.4333,2021,골목상권,2110985,청담근린공원,1,0,0,0,0,1,0,0,3,956,480,1338,27,0,14,44,37,37,5,102,52098,37171.4,33350.0,1,88.0,0.0,22.0,93.0,95.0,59.0,48.0,1786.0,0
41811.92963,2021,골목상권,2110988,청담역 3번,1,0,0,0,0,1,0,0,3,1289,463,1594,21,0,0,2,2,4,13,324,38312,28352.6,28226.0,2,63.0,2.0,38.0,98.0,34.0,12.0,42.0,2004.0,0
92547.26173,2021,골목상권,2110989,대치동아우편취급국,1,0,0,0,0,1,0,0,9,1588,904,444,60,2,281,245,106,41,8,4,150162,107167.4,86481.0,1,278.0,21.0,1277.0,1407.0,571.0,459.0,106.0,614.0,0
62535.77593,2021,골목상권,2110992,도곡초등학교,1,0,0,0,0,1,0,0,18,7894,3681,2179,205,7,703,587,321,165,73,102,485946,256594.8,279206.5,3,464.0,26.0,1345.0,1158.0,660.0,378.0,192.0,2713.0,0
32694.38148,2021,골목상권,2110994,개포고등학교,1,0,0,0,0,1,0,0,6,1777,797,494,57,2,93,116,60,31,3,57,173809,81282.8,77705.5,18,71.0,2.0,93.0,116.0,60.0,31.0,3.0,1347.0,0
41837.3037,2021,골목상권,2110995,봉은사역 4번,1,0,0,0,0,1,0,0,3,2802,1097,5085,70,1,44,42,28,41,16,721,134114,76870.0,75101.5,5,147.0,1.0,66.0,113.0,64.0,91.0,75.0,3295.0,0
43631.74074,2021,골목상권,2110996,대치2동주민센터,1,0,0,0,0,1,0,0,3,1430,682,1959,65,0,6,18,40,80,45,336,153715,96862.6,94865.0,8,212.0,5.0,212.0,342.0,182.0,162.0,110.0,3659.0,1
136880.6921,2021,골목상권,2110997,대청초등학교,1,0,0,0,0,1,0,0,21,7187,3441,1724,133,0,139,432,164,37,28,36,893073,402343.0,388401.0,45,203.0,1.0,198.0,1025.0,630.0,445.0,202.0,1739.0,8894
159033.0222,2021,골목상권,2110999,윗방죽마을공원,1,0,0,0,0,1,0,0,6,3177,2401,268,2,0,1,5,10,0,1,0,18641,11417.2,12123.5,10,30.0,0.0,1.0,26.0,67.0,257.0,303.0,1632.0,2500
0.0,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,0,0,0,0,1,0,0,3,444,201,39,0,0,0,0,0,0,0,0,2643,7879.6,7199.0,3,12.0,0.0,0.0,19.0,62.0,225.0,295.0,373.0,293
0.0,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,0,0,0,0,1,0,0,3,317,0,317,0,0,0,0,0,0,0,0,0,27.6,96.0,5,,,,,,,,,410
139275.6722,2021,골목상권,2110949,한남IC,1,0,0,0,0,0,1,0,6,564,281,1683,5,0,5,10,15,6,4,72,61779,49102.8,40226.0,3,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0,0
61267.78297,2021,골목상권,2110951,신사은행나무공원,1,0,0,0,0,0,1,0,4,979,574,273,16,3,77,37,7,11,3,23,122649,84468.2,68540.0,1,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0,0
122979.978,2021,골목상권,2110952,논현목련공원,1,0,0,0,0,0,1,0,3,868,571,117,27,0,120,93,26,13,2,3,53083,26030.2,25586.5,2,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0,0
15677.03022,2021,골목상권,2110954,국기원,1,0,0,0,0,0,1,0,4,448,303,636,3,0,28,2,3,0,0,1,40563,63287.8,59592.0,3,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0,0
239068.9582,2021,골목상권,2110955,논현초등학교,1,0,0,0,0,0,1,0,30,7089,4515,3430,182,20,938,611,151,104,91,141,750101,413719.6,387919.0,12,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0,0
182187.619,2021,골목상권,2110957,언북중학교,1,0,0,0,0,0,1,0,6,1761,1088,1251,50,1,120,168,116,24,54,46,183107,154015.6,97957.0,7,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0
104579.0733,2021,골목상권,2110958,역삼역 4번,1,0,0,0,0,0,1,0,3,861,544,994,29,4,151,61,24,8,16,26,57111,63935.0,38053.5,4,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0
42445.21978,2021,골목상권,2110959,신구중학교,1,0,0,0,0,0,1,0,3,361,170,271,2,0,0,0,0,0,3,79,20189,18927.8,15359.0,3,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0
101854.1575,2021,골목상권,2110960,은광여고,1,0,0,0,0,0,1,0,3,727,422,1522,16,21,106,42,8,21,7,34,31520,17158.8,15174.0,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0
66166.83028,2021,골목상권,2110961,언주역 3번,1,0,0,0,0,0,1,0,9,2163,1335,962,56,0,231,194,84,53,12,94,262460,200280.2,159479.5,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0
50545.01832,2021,골목상권,2110963,역삼월드메르디앙아파트,1,0,0,0,0,0,1,0,3,1684,860,780,45,3,173,147,100,27,13,133,97468,50249.8,44176.0,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0
109748.022,2021,골목상권,2110965,언주역 6번,1,0,0,0,0,0,1,0,3,2245,1500,1139,65,14,323,214,91,41,17,6,169738,124427.2,98746.0,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0
67124.42674,2021,골목상권,2110966,논현2동주민센터,1,0,0,0,0,0,1,0,6,2864,1577,1637,60,12,139,216,69,132,116,158,304708,286814.6,203277.0,5,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0
245019.514,2021,골목상권,2110967,역삼역 8번,1,0,0,0,0,0,1,0,9,1279,864,377,33,3,211,83,61,9,4,22,128854,92800.2,68578.5,3,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0
337266.8376,2021,골목상권,2110971,선정릉역 4번,1,0,0,0,0,0,1,0,9,3870,2549,1542,131,34,725,636,125,68,27,48,210739,122304.0,102460.0,1,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0
31504.94139,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1,0,0,0,0,0,1,0,3,1921,1003,2628,55,0,223,122,169,90,16,4,74012,39572.4,34628.0,2,217.0,35.0,789.0,666.0,453.0,255.0,157.0,1223.0,0
104060.8956,2021,골목상권,2110974,언주중학교,1,0,0,0,0,0,1,0,6,1513,796,292,58,4,186,161,60,23,20,88,206952,111938.6,102342.5,2,229.0,10.0,746.0,618.0,249.0,121.0,53.0,1733.0,0
69780.16013,2021,골목상권,2110975,매봉역 1번,1,0,0,0,0,0,1,0,7,890,353,10837,25,1,20,49,10,9,19,142,55365,43931.2,41035.5,12,78.0,30.0,60.0,56.0,45.0,36.0,46.0,1738.0,2541
27011.2967,2021,골목상권,2110976,언북초등학교,1,0,0,0,0,0,1,0,6,2022,1080,578,56,0,63,179,110,70,55,51,158726,113871.4,98528.5,2,137.0,20.0,319.0,263.0,382.0,166.0,109.0,1652.0,0
41032.70696,2021,골목상권,2110977,논현로18길,1,0,0,0,0,0,1,0,9,691,340,148,16,2,30,56,25,6,0,0,25007,18264.2,14834.5,0,205.0,59.0,572.0,751.0,544.0,58.0,31.0,57.0,0
37519.35897,2021,골목상권,2110980,개포지구대옆,1,0,0,0,0,0,1,0,3,2629,1125,663,77,9,153,231,220,22,12,54,137182,74523.6,66393.5,1,219.0,46.0,543.0,742.0,468.0,95.0,23.0,491.0,0
115041.3028,2021,골목상권,2110981,국악고교사거리,1,0,0,0,0,0,1,0,9,2118,907,361,55,14,127,219,196,12,12,0,103654,65029.2,60333.5,2,313.0,80.0,955.0,1219.0,766.0,128.0,52.0,8.0,0
44807.59341,2021,골목상권,2110982,강남구보훈회관,1,0,0,0,0,0,1,0,3,827,406,166,22,4,104,61,21,6,7,3,55662,28177.6,28496.5,1,134.0,16.0,403.0,250.0,126.0,55.0,42.0,3273.0,0
129985.5897,2021,골목상권,2110983,국립국악고등학교,1,0,0,0,0,0,1,0,3,2703,1231,783,66,10,167,234,131,48,11,10,114216,56425.0,55269.5,3,242.0,46.0,635.0,818.0,629.0,91.0,34.0,104.0,102
173888.3187,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),1,0,0,0,0,0,1,0,6,4267,1912,1556,106,27,365,331,208,76,25,35,336760,138650.4,133198.5,10,251.0,51.0,769.0,883.0,633.0,148.0,51.0,199.0,233
149944.4029,2021,골목상권,2110985,청담근린공원,1,0,0,0,0,0,1,0,3,956,480,1338,27,0,14,44,37,37,5,102,53694,37006.4,34102.5,1,88.0,0.0,22.0,93.0,95.0,59.0,48.0,1786.0,0
46917.22344,2021,골목상권,2110988,청담역 3번,1,0,0,0,0,0,1,0,3,1289,463,1594,21,0,0,2,2,4,13,324,37577,28681.0,28646.0,2,63.0,2.0,38.0,98.0,34.0,12.0,42.0,2004.0,0
76722.07448,2021,골목상권,2110989,대치동아우편취급국,1,0,0,0,0,0,1,0,9,1588,904,444,60,2,281,245,106,41,8,4,153075,108986.0,87126.5,1,278.0,21.0,1277.0,1407.0,571.0,459.0,106.0,614.0,0
79702.51099,2021,골목상권,2110992,도곡초등학교,1,0,0,0,0,0,1,0,18,7894,3681,2179,205,7,703,587,321,165,73,102,499838,252357.2,285247.0,3,464.0,26.0,1345.0,1158.0,660.0,378.0,192.0,2713.0,0
50402.18681,2021,골목상권,2110994,개포고등학교,1,0,0,0,0,0,1,0,6,1777,797,494,57,2,93,116,60,31,3,57,177116,81889.2,74555.0,18,71.0,2.0,93.0,116.0,60.0,31.0,3.0,1347.0,0
48107.48718,2021,골목상권,2110995,봉은사역 4번,1,0,0,0,0,0,1,0,3,2802,1097,5085,70,1,44,42,28,41,16,721,137591,77652.2,76840.0,5,147.0,1.0,66.0,113.0,64.0,91.0,75.0,3295.0,0
47206.50549,2021,골목상권,2110996,대치2동주민센터,1,0,0,0,0,0,1,0,3,1430,682,1959,65,0,6,18,40,80,45,336,168470,106751.4,105349.0,8,212.0,5.0,212.0,342.0,182.0,162.0,110.0,3659.0,0
151182.7894,2021,골목상권,2110997,대청초등학교,1,0,0,0,0,0,1,0,18,7187,3441,1724,133,0,139,432,164,37,28,36,829716,376906.6,363480.0,45,203.0,1.0,198.0,1025.0,630.0,445.0,202.0,1739.0,9174
175769.1612,2021,골목상권,2110999,윗방죽마을공원,1,0,0,0,0,0,1,0,6,3177,2401,268,2,0,1,5,10,0,1,0,18889,11512.6,12221.5,10,30.0,0.0,1.0,26.0,67.0,257.0,303.0,1632.0,2857
0.0,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,0,0,0,0,0,1,0,3,444,201,39,0,0,0,0,0,0,0,0,3305,8022.2,7526.5,3,12.0,0.0,0.0,19.0,62.0,225.0,295.0,373.0,464
0.0,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,0,0,0,0,0,1,0,3,317,0,317,0,0,0,0,0,0,0,0,0,163.2,178.5,5,,,,,,,,,509
146645.0725,2021,골목상권,2110949,한남IC,1,0,0,0,0,0,0,1,6,564,281,1683,5,0,5,10,15,6,4,72,67157,51649.0,42591.5,3,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0,0
79392.85507,2021,골목상권,2110951,신사은행나무공원,1,0,0,0,0,0,0,1,3,979,574,273,16,3,77,37,7,11,3,23,112900,74558.8,62346.5,1,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0,0
158225.2609,2021,골목상권,2110952,논현목련공원,1,0,0,0,0,0,0,1,3,868,571,117,27,0,120,93,26,13,2,3,55747,27283.4,26936.5,2,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0,0
30459.98188,2021,골목상권,2110954,국기원,1,0,0,0,0,0,0,1,3,448,303,636,3,0,28,2,3,0,0,1,36823,55940.8,52404.0,3,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0,0
257829.0109,2021,골목상권,2110955,논현초등학교,1,0,0,0,0,0,0,1,28,7089,4515,3430,182,20,938,611,151,104,91,141,736301,411667.6,384060.0,12,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0,0
139843.3714,2021,골목상권,2110957,언북중학교,1,0,0,0,0,0,0,1,6,1761,1088,1251,50,1,120,168,116,24,54,46,181638,144719.6,96910.5,7,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0
83185.56159,2021,골목상권,2110958,역삼역 4번,1,0,0,0,0,0,0,1,3,861,544,994,29,4,151,61,24,8,16,26,48663,56836.8,33553.0,4,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0
38768.20652,2021,골목상권,2110959,신구중학교,1,0,0,0,0,0,0,1,3,361,170,271,2,0,0,0,0,0,3,79,15186,15443.4,13083.5,3,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0
107824.4891,2021,골목상권,2110960,은광여고,1,0,0,0,0,0,0,1,3,727,422,1522,16,21,106,42,8,21,7,34,27181,14957.8,14539.0,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0
83667.29106,2021,골목상권,2110961,언주역 3번,1,0,0,0,0,0,0,1,9,2163,1335,962,56,0,231,194,84,53,12,94,149558,116776.6,83955.0,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0
82505.16304,2021,골목상권,2110963,역삼월드메르디앙아파트,1,0,0,0,0,0,0,1,3,1684,860,780,45,3,173,147,100,27,13,133,99019,54504.4,46482.0,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0
129762.2391,2021,골목상권,2110965,언주역 6번,1,0,0,0,0,0,0,1,3,2245,1500,1139,65,14,323,214,91,41,17,6,164674,123431.8,96792.5,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0
