기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20221,A,골목상권,3110289,북한산보국문역 2번,1411876,699090,712787,200444,337710,171561,170402,195940,335821,385120,276958,153636,160866,239951,195345,198876,198404,197779,197656,197183,209412,212566
20221,A,골목상권,3110288,동구여중,321410,143377,178032,50617,49121,56589,48822,45342,70916,80010,67711,40058,36893,54434,42302,45707,45424,45831,46020,46607,45922,45896
20221,A,골목상권,3110287,정릉3동주민센터,213108,110953,102154,31058,62124,23817,25515,24864,45729,67605,47547,22846,19385,27940,27785,30353,30513,30575,30726,30220,30083,30637
20221,A,골목상권,3110286,한성대입구역 5번,670661,292693,377969,100365,112656,112329,104187,92076,149050,171787,139254,80656,79201,112455,87309,95783,95253,96063,96944,96881,94954,94784
20221,A,골목상권,3110285,홍대부중,126816,56261,70555,19887,16042,19562,21119,21162,29044,35817,26679,14787,13964,19135,16435,17876,18112,17951,18057,18138,18136,18545
20221,A,골목상권,3110284,정릉북한산국립공원입구,96917,44045,52872,16235,9963,11654,14058,14684,30323,25185,19548,11111,10889,17006,13177,13367,13558,13420,13149,13028,14777,15617
20221,A,골목상권,3110283,성북초등학교앞,148424,67685,80738,27942,17818,22054,24082,22967,33559,37478,28140,18171,18662,25960,20013,20913,21250,21261,21545,21571,21035,20850
20221,A,골목상권,3110282,국민대학교앞,38033,20248,17785,4177,9602,6048,3883,3854,10468,11573,8386,4180,3980,5103,4811,5371,5439,5357,5294,5208,5612,5750
20221,A,골목상권,3110281,길상사,78674,36649,42024,9935,8168,9530,13409,14901,22729,21332,17216,9903,9256,11470,9496,10939,11199,11120,10941,11107,11548,11820
20221,A,골목상권,3110280,북정마을,280837,126684,154154,36137,29438,39872,46099,45362,83928,91884,61813,29969,25958,35194,36020,39565,40025,40224,39874,39157,40013,41978
20221,A,골목상권,3110279,신내역 2번,6232,3150,3081,1186,430,1122,1184,1091,1218,466,1423,1239,1335,1455,312,947,943,924,955,952,782,730
20221,A,골목상권,3110278,망우본동주민센터,837888,381952,455935,159910,79825,108989,124107,140915,224145,176977,172505,113685,120302,155511,98910,117535,116913,117563,117032,116102,123360,129383
20221,A,골목상권,3110277,러스크서울병원,1212133,568903,643230,164393,137412,150027,167001,230875,362424,313631,241201,143105,140294,205548,168355,172904,174168,173237,171760,171760,173678,174628
20221,A,골목상권,3110276,신내IC북측,46668,23689,22978,8460,5431,6674,8487,6800,10815,10934,9934,5727,5896,8267,5909,6718,6735,6822,6924,6917,6245,6308
20221,A,골목상권,3110275,하나은행 망우동지점,435785,206615,229171,42757,51259,57886,61472,89707,132705,73872,82316,61105,66234,96010,56247,60407,60565,60518,61197,61933,65939,65225
20221,A,골목상권,3110274,서일대학교,1309948,626486,683461,173897,173189,173979,187231,225636,376016,382639,272309,143964,138315,197703,175015,184805,184760,183672,182395,179745,192332,202237
20221,A,골목상권,3110273,장스여성병원,799232,366745,432487,110998,86803,113802,110967,132544,244120,177165,162430,105826,107661,145893,100258,113285,112371,113013,112694,116557,117292,114021
20221,A,골목상권,3110272,신내1동주민센터,1309739,588431,721308,260223,148173,172881,190256,209714,328493,283274,250831,170899,181918,265595,157221,181660,179677,181477,178500,180675,199763,207988
20221,A,골목상권,3110271,신내역 1번,45877,23850,22027,7090,5912,7386,8258,7901,9330,5540,9963,6809,7531,10404,5632,6693,6735,6743,6857,6874,6176,5801
20221,A,골목상권,3110270,혜원여고,463660,220183,243476,62874,61490,64254,63860,83089,128091,149494,99573,46630,43492,61906,62563,67021,67129,66870,66462,65953,64689,65537
20221,A,골목상권,3110269,용마문화복지센터,463239,224715,238525,60270,68035,66144,74308,83257,111223,91832,94285,64424,74930,85867,51900,66548,66410,66374,65825,64598,65603,67880
20221,A,골목상권,3110268,망우3동주민센터,531690,236716,294974,71163,73346,79818,76813,91831,138719,165011,118179,56850,52157,72484,67008,74948,75609,74718,73649,73540,77788,81437
20221,A,골목상권,3110267,망우역 2번,1471041,681458,789583,266847,183240,227307,220197,227770,345680,422772,312012,162094,157206,227923,189033,203080,204733,203729,201164,200866,223727,233743
20221,A,골목상권,3110266,면목동우체국,1679768,752614,927154,211193,230604,255330,250148,317793,414700,530488,353412,171894,162327,236584,225063,235393,236998,236297,232614,231704,247685,259077
20221,A,골목상권,3110265,망우역 1번,488125,223750,264376,60404,64079,74141,70382,84398,134724,92550,95084,68856,75928,98506,57203,67567,66554,67463,67525,69813,76331,72872
20221,A,골목상권,3110264,면목역 2번,3149906,1479822,1670085,390465,469089,507818,446371,586279,749884,957223,661665,333436,306844,467295,423442,440742,442192,443415,439659,437513,465034,481348
20221,A,골목상권,3110263,면목역 1번,1376226,641204,735022,156895,206377,235769,194430,228033,354722,417702,283751,142284,140866,203978,187646,194813,194613,196190,194490,193680,200047,202394
20221,A,골목상권,3110262,상봉역 3번,1801314,840267,961048,122956,348451,401033,261064,283145,384664,454643,357995,211648,219974,323455,233600,249248,249142,253812,252956,254968,274919,266267
20221,A,골목상권,3110261,사가정역 4번,1557066,733930,823135,200480,209434,237667,225071,251270,433145,435002,309920,169691,175499,255027,211928,219937,218177,219818,217135,217114,229470,235414
20221,A,골목상권,3110260,면목역 3번,1580559,755917,824641,173518,219561,251995,241793,273579,420112,398774,314255,181943,188775,277782,219031,224048,224670,224367,225055,226304,229929,226186
20221,A,골목상권,3110259,사가정역 1번,1446392,681020,765372,158937,216193,231707,234836,227313,377406,422936,290251,153706,155827,227336,196335,205858,206861,206037,204965,204896,209280,208496
20221,A,골목상권,3110258,면동초등학교,670941,322959,347981,89834,88094,101018,108757,116468,166767,172020,140445,82170,79805,114245,82255,93658,93879,93661,93056,94053,100589,102043
20221,A,골목상권,3110257,상봉역 7번,1919365,871911,1047453,223803,296300,407971,259100,295850,436339,525313,397399,215894,214266,313881,252612,272083,274193,274074,272253,272207,276760,277795
20221,A,골목상권,3110256,면목2동체육관,1706158,815891,890267,244363,210567,247990,269651,287727,445860,516894,362722,179394,173055,247831,226264,239725,242742,242514,237863,235864,249383,258066
20221,A,골목상권,3110255,상봉역 4번,2064568,960242,1104326,185529,368602,381369,298333,354992,475742,626764,430053,223261,214311,302835,267345,290052,291756,293250,291017,293338,302611,302544
20221,A,골목상권,3110254,오거리공원,3744106,1775930,1968175,508166,446889,528809,588216,619437,1052589,1048029,760887,416437,417758,602237,498758,528536,529633,526203,521586,523155,552160,562833
20221,A,골목상권,3110253,중곡초등학교,817253,388735,428519,144154,91786,127237,132010,128871,193195,240556,168784,88743,87077,124990,107103,114499,113433,114643,113456,113765,122401,125053
20221,A,골목상권,3110252,장안제일시장,913907,441739,472167,129064,104978,138485,140220,163870,237291,241012,189137,105767,106105,152547,119338,128045,129828,130411,127875,126921,133956,136869
20221,A,골목상권,3110251,장안중학교,743828,351744,392083,121529,97294,118266,101330,114613,190796,195286,148713,83166,85612,126906,104145,106701,105902,106572,104830,105736,106421,107662
20221,A,골목상권,3110250,화랑대역 7번,463286,220985,242301,97654,57360,59197,82303,67389,99384,100115,93313,60754,64569,88195,56341,64580,63554,63970,62635,62630,71046,74871
20221,A,골목상권,3110249,중화역 1번,2181031,1008908,1172122,364621,277975,301230,295716,344185,597303,634808,463855,241593,225384,327505,287887,310128,307849,309060,306274,307174,315969,324577
20221,A,골목상권,3110248,먹골파출소,581919,281115,300804,80930,88644,96327,99990,84557,131471,176057,122849,61282,57490,85880,78361,81556,82377,82883,81812,82049,85146,86093
20221,A,골목상권,3110247,먹골역 1번,2255983,1028181,1227803,294084,320023,338355,332304,354582,616635,620662,461775,246629,247004,372591,307323,317099,318901,318849,315075,313651,334265,338144
20221,A,골목상권,3110246,월드순복음교회,1478768,718809,759959,176791,220480,239210,230827,253057,358402,392568,298607,174296,176926,244422,191950,210449,209010,209344,208655,210806,216271,214231
20221,A,골목상권,3110245,KB국민은행 중화동지점,544282,257699,286581,63933,70605,83355,76304,91310,158773,163043,113911,56266,55057,82699,73305,75441,76065,76055,75113,74840,81590,85177
20221,A,골목상권,3110244,중화역 4번,891278,426176,465101,131848,110323,123493,125189,156218,244206,157590,173428,121225,131271,193053,114709,128874,128238,128721,128377,129004,125920,122142
20221,A,골목상권,3110243,중랑노인종합복지관,1029903,494980,534923,167495,120407,134300,157961,185109,264632,267149,205903,120728,124043,177039,135039,143521,144415,143859,142321,141702,154511,159575
20221,A,골목상권,3110242,면목5동주민센터,772554,369647,402907,110844,90819,118359,122254,131350,198928,250154,163146,75653,70735,107250,105617,107127,108189,108895,106439,106084,114646,121173
20221,A,골목상권,3110241,먹골역 5번,1177077,552411,624667,169574,147330,186010,173931,201058,299175,283873,230131,145533,148968,211814,156758,168476,168488,169564,168471,168896,167833,165349
20221,A,골목상권,3110240,태릉시장 특화거리,721470,350672,370798,74248,90960,94059,99209,132513,230481,188631,143314,82487,85808,126821,94406,100990,101762,101903,100265,99854,106979,109716
20221,A,골목상권,3110239,중랑역 2번,200877,97805,103071,16293,28802,27922,27591,38503,61766,53939,41017,21813,21987,34861,27261,28064,28621,28522,28358,27695,29479,30138
20221,A,골목상권,3110238,배꽃어린이공원,92557,45113,47444,10692,10855,15171,13514,18201,24125,25583,18832,9865,9906,15124,13247,12934,13174,13175,12626,12726,13783,14139
20221,A,골목상권,3110237,메가박스 상봉,1040998,502938,538060,125362,140730,151316,165220,192838,265532,265679,205798,122328,124913,181070,141209,148111,147397,148239,147540,146890,150917,151906
20221,A,골목상권,3110236,신묵초등학교,2056319,969475,1086843,303552,264269,318907,306390,342336,520865,608538,419564,218613,214634,312432,282536,290054,293181,292226,289540,289796,300036,301484
20221,A,골목상권,3110235,세화어린이공원,294825,145627,149199,29999,36756,37908,41078,55577,93507,86204,59117,30170,30476,47766,41092,41382,41697,41749,40996,40793,43372,44837
20221,A,골목상권,3110234,중랑역 4번,303753,147824,155929,25052,49760,50432,45826,55822,76860,55434,57344,40137,44142,67195,39501,42551,41365,41508,41430,42799,46850,47249
20221,A,골목상권,3110233,중랑역 1번,1223305,595450,627854,116024,170940,182548,172150,229136,352507,318443,246681,138062,140436,216682,163000,171762,170222,170232,168774,171185,183777,187355
20221,A,골목상권,3110232,동대부고,885771,445109,440661,198412,78846,141762,163346,123764,179641,226929,179667,106476,108773,150399,113529,124577,124825,123985,125434,125105,130018,131826
20221,A,골목상권,3110231,장안교,49622,23037,26587,10372,5162,6656,8249,7633,11551,8693,10397,7245,7886,9856,5546,6914,6901,6854,6825,6804,7555,7769
20221,A,골목상권,3110230,장안현대홈타운1차아파트,1054551,503649,550904,169533,155192,210326,184974,141427,193099,283425,205138,122363,124558,181584,137485,147330,147554,149071,147563,147261,158876,156895
20221,A,골목상권,3110229,장평중학교,1843810,923166,920644,256122,214463,358293,314691,263358,436883,490249,390685,229890,221839,283924,227224,264107,263229,266361,268611,267145,255188,259170
20221,A,골목상권,3110228,장안근린공원,1633992,775670,858323,231682,189043,242474,268586,274796,427411,371991,324987,206606,215530,307623,207256,229044,229141,229201,230078,230446,240614,245468
20221,A,골목상권,3110227,답십리공원,633118,293415,339703,87137,73317,95919,102954,105901,167890,129509,127719,85089,89701,124973,76129,88672,88647,88837,88768,88744,94228,95225
20221,A,골목상권,3110226,장안1동주민센터,2563633,1276281,1287353,221557,393457,522790,457767,403268,564794,659859,526012,301701,300553,433746,341763,361318,364663,366819,365728,364246,370266,370593
20221,A,골목상권,3110225,촬영소사거리,392207,188946,203261,47487,38871,67740,68313,63993,105803,99584,75094,48690,51487,69597,47756,54861,54752,54296,54400,54757,59358,59783
20221,A,골목상권,3110224,외대앞역 2번,581274,267719,313555,72874,139601,81719,79274,79839,127965,127064,117527,73745,76101,112494,74342,82426,81863,82571,82383,83718,84646,83667
20221,A,골목상권,3110223,군자초등학교,357014,173751,183263,29399,59483,70058,58065,55924,84087,115289,79306,38036,34489,45339,44556,51213,51482,51416,51870,51608,50123,49304
20221,A,골목상권,3110222,회기역 2번,57411,26947,30464,7027,19636,7834,6304,6527,10083,12821,13026,7719,7304,9814,6727,8155,8133,8187,8221,8223,8327,8165
20221,A,골목상권,3110221,의릉,272958,128099,144859,44105,40154,34292,45609,34047,74750,60372,52956,34481,35422,52832,36896,38564,38720,37950,37647,38300,40634,41143
20221,A,골목상권,3110220,외대앞역 1번,1106471,531629,574843,144013,382829,131407,142602,120574,185047,250877,218406,145055,146328,206216,139592,160209,158207,159186,158555,160982,156288,153046
20221,A,골목상권,3110219,삼육보건대학교,1674167,819856,854310,196882,597113,215893,193721,180376,290182,509638,362812,175940,164153,233863,227761,239006,236676,236087,236211,232100,238350,255736
20221,A,골목상권,3110218,답십리사거리,1299626,604487,695139,197424,147652,197892,210036,202105,344518,372780,257454,139306,141758,212095,176233,181255,183111,183569,181522,181647,192831,195692
20221,A,골목상권,3110217,자동차부품상가,645947,332544,313403,61412,76417,122087,122760,105549,157721,142352,138830,89213,90529,110762,74262,92777,92537,92999,92841,92253,91686,90854
20221,A,골목상권,3110216,전농중학교,355654,167778,187875,90279,38533,45497,64221,49420,67703,63145,67857,51400,55322,76055,41876,49920,49436,49447,49310,50180,53817,53545
20221,A,골목상권,3110215,회기역 1번,714400,298181,416219,74532,349647,88097,55473,56164,90488,212011,160147,75895,68728,103230,94390,101313,100983,102296,101738,101547,103696,102827
20221,A,골목상권,3110214,경희대후문,1412484,673014,739470,197906,683487,140670,111097,102305,177018,408345,298447,158360,150627,204223,192484,204242,200038,200531,202829,200878,198540,205426
20221,A,골목상권,3110213,청량초등학교,513551,238577,274974,78803,231281,60477,43091,43532,56366,132616,108954,63833,61659,82321,64166,72808,72596,73569,73760,73456,70738,76623
20221,A,골목상권,3110212,답십리초등학교,1093255,509911,583346,228609,116272,163894,184936,153671,245872,312328,217431,115885,115962,178891,152759,154073,154113,154943,154892,154929,160205,160099
20221,A,골목상권,3110211,전곡마을마당공원,2410613,1119122,1291492,351549,399103,365511,367002,360059,567389,528599,471483,328672,334958,450418,296482,342228,342211,345675,344357,343078,347531,345533
20221,A,골목상권,3110210,서울시립대,2248291,1125657,1122633,307412,739477,283583,224883,255074,437860,666784,496245,240293,220242,321587,303140,319570,318843,320574,322021,317467,319036,330779
20221,A,골목상권,3110209,답십리 장령당공원,348032,165497,182537,42448,54523,67478,52933,51787,78864,81707,72485,44172,43947,61120,44601,49519,49409,49572,49163,49508,50144,50717
20221,A,골목상권,3110208,시조사삼거리,371206,165697,205508,63222,111600,45944,45432,39902,65105,90904,77313,46125,45455,65346,46061,52447,52216,52168,52298,52323,54782,54969
20221,A,골목상권,3110207,시립대앞사거리,576119,287151,288969,57967,127408,84232,75183,87151,144178,162600,131781,62176,57877,84668,77016,82387,83171,83268,83477,84074,80668,79074
20221,A,골목상권,3110206,텃골근린공원,1584961,773003,811957,253218,218397,227368,244144,242753,399081,491335,328327,159533,154751,232268,218748,220328,223438,223671,220861,218714,233933,244015
20221,A,골목상권,3110205,경희대삼거리,1891890,855661,1036229,249915,690601,244185,197453,186210,323526,484237,390492,230765,222718,321521,242155,269326,270702,271550,271988,270544,269158,268625
20221,A,골목상권,3110204,간데메공원,1509260,719734,789526,251327,171307,276931,270308,227168,312220,403758,312528,175236,173457,247405,196874,211995,213116,213800,213212,210824,222021,224294
20221,A,골목상권,3110203,떡전교사거리,671987,318033,353954,77090,85553,80240,94929,107714,226462,157843,144271,90424,85460,113305,80686,95474,95923,95549,94903,94884,97384,97874
20221,A,골목상권,3110202,전농1동주민센터(전농시장),547638,272183,275455,64345,74779,75922,87650,93209,151735,112053,114473,76393,78098,102452,64170,77466,77821,78252,77780,78528,80926,76866
20221,A,골목상권,3110201,전농119안전센터,148039,71658,76380,19587,18293,22846,23992,23828,39493,40707,30209,16078,16006,24291,20748,20846,21042,20944,21000,20906,21501,21799
20221,A,골목상권,3110200,동대문경찰서,451320,222214,229107,46377,50817,54599,58272,74327,166926,111524,93589,55379,56323,78428,56079,62483,62966,62709,61691,62806,68626,70039
20221,A,골목상권,3110199,홍릉시장,446848,223319,223529,35751,46033,53782,58380,76497,176406,87197,90636,63152,65566,86521,53778,62786,62771,62171,62213,62859,67222,66824
20221,A,골목상권,3110198,동대문중앙새마을금고본점,256415,134316,122099,13364,21822,28107,34246,48098,110778,41053,54606,46308,47470,43551,23426,37924,36443,36146,37571,38941,36674,32716
20221,A,골목상권,3110197,세종대왕기념관교차로,297386,150796,146590,27109,40589,38521,39960,49092,102115,98306,63565,28142,26100,39044,42231,42052,42845,42385,42003,41522,41984,44594
20221,A,골목상권,3110196,홍릉근린공원,373222,177078,196145,37164,36530,46247,48379,59327,145576,106059,78172,41967,41324,57365,48335,52261,53184,52660,51648,51222,55647,56599
20221,A,골목상권,3110195,동대문구청,1505207,748943,756265,117388,222620,250849,217217,237862,459273,371325,318848,193901,188233,244777,188123,216484,215697,215121,214616,215235,215646,212409
20221,A,골목상권,3110194,홍파초등학교,569808,285016,284792,55580,73349,72950,75808,92176,199945,118949,118983,76713,80967,103749,70447,82621,82483,81408,82205,81721,80340,79032
20221,A,골목상권,3110193,고려대역 4번,748087,352187,395900,85444,162169,105372,87455,91284,216364,277486,153008,68554,63375,89873,95788,104695,104832,105146,104617,103873,110713,114209
20221,A,골목상권,3110192,동의보감타워,274443,131900,142544,19762,38431,42112,40812,44524,88802,53956,53233,46284,48419,45684,26868,39807,38852,38916,40043,40689,40740,35396
20221,A,골목상권,3110191,고려대역 6번,1081274,510231,571043,118895,373374,136805,112475,126255,213472,273205,233530,132197,132017,174391,135933,154622,155811,155805,157483,154156,152560,150836
20221,A,골목상권,3110190,고대앞사거리,1374868,656000,718868,196406,478144,141886,137457,144543,276433,357651,292145,170266,167269,221394,166143,194769,194089,193786,195149,192498,199424,205153
20221,A,골목상권,3110189,제기동역 1번,1024500,475283,549217,118072,177253,146672,139279,148885,294339,238985,217223,141316,140253,164400,122325,146588,147754,147745,149367,150529,144055,138464
20221,A,골목상권,3110188,용두동신동아아파트,957277,469562,487716,100429,132598,171201,158506,161329,233212,218306,196349,127498,128034,167716,119374,138578,138824,139234,140132,139529,131244,129735
20221,A,골목상권,3110187,제기동역 6번,2854152,1353899,1500253,287758,470354,490296,454212,458784,692749,752096,617962,348783,337004,442781,355527,409078,407249,409092,409244,409119,405573,404798
20221,A,골목상권,3110186,종암초등학교,147066,74428,72637,23799,34744,18244,19054,19399,31825,39433,31170,17136,16935,23432,18959,21172,21170,21337,21346,21321,20349,20371
20221,A,골목상권,3110185,용두초등학교,758141,382442,375699,78133,125745,122771,117173,124877,189442,196011,153834,93178,91601,122627,100890,110693,108436,109441,112583,111258,103835,101896
20221,A,골목상권,3110184,용두사거리,275281,137901,137378,26867,58324,52894,41046,42928,53223,53948,57489,41406,40256,50278,31903,40176,39929,40094,40817,41123,37452,35689
20221,A,골목상권,3110183,한국의류시험연구원,468997,232203,236794,35100,96099,87814,68297,78850,102836,71450,99893,80368,79495,89355,48435,71049,70685,70483,72591,71307,59281,53600
20221,A,골목상권,3110182,용두희망어린이공원,805957,432935,373023,77152,216552,118244,107976,115510,170523,192958,177630,110104,104415,128058,92793,118150,117714,118499,120755,119805,107651,103384
20221,A,골목상권,3110181,신설동역 9번,1251977,639602,612375,95288,203571,240673,225453,201164,285828,215290,270743,211552,210429,219321,124641,183197,178846,183752,186821,190004,166035,163322
20221,A,골목상권,3110180,광진정보도서관,237413,115586,121827,24192,31743,39406,42593,42052,57428,53864,48371,33328,33851,41461,26537,34494,34970,35161,35416,35388,32821,29165
20221,A,골목상권,3110179,광나루역 1번,535492,249442,286050,95906,72997,79139,89962,83035,114451,111539,113775,78377,82811,92135,56857,77641,77432,77420,77830,77584,74642,72945
20221,A,골목상권,3110178,장로회신학대학교,336858,154947,181911,53555,52058,54829,52951,50923,72545,92584,72100,40564,38928,51727,40955,47295,46651,46429,46816,46865,50567,52235
20221,A,골목상권,3110177,동의초등학교,95867,44393,51475,16773,12643,13658,16312,14131,22351,30100,21086,10238,9467,13015,11960,13205,13382,13318,12997,12979,14558,15427
20221,A,골목상권,3110176,해오름공원,1621398,740411,880987,192207,206962,223850,232503,299130,466747,486279,327244,168876,167016,248800,223185,227752,227867,228030,224141,225060,241243,247306
20221,A,골목상권,3110175,푸른동산공원,1226808,548981,677827,226992,193935,196578,214110,172438,222755,335343,250917,138313,140361,202458,159415,171801,172146,174192,172192,172299,181390,182788
20221,A,골목상권,3110174,아차산역 1번,933735,412205,521529,142052,110955,127027,134162,149233,270306,255682,183719,99634,103705,159935,131059,130062,130967,130902,129602,130075,138732,143394
20221,A,골목상권,3110173,구남초등학교,403837,196264,207574,45256,55814,75010,59811,77258,90689,123509,87990,42515,39481,57127,53215,57541,57620,57506,58368,58064,57153,57585
20221,A,골목상권,3110172,광진초등학교,798611,363926,434686,138685,120601,117975,141192,121978,158181,211998,163863,89713,88773,131646,112617,112184,113556,114125,114664,114991,114399,114692
20221,A,골목상권,3110171,중곡4동주민센터,324081,150753,173328,32841,43383,50245,45831,59849,91931,114596,70404,29894,26717,38949,43519,45367,46332,46182,45198,44716,47250,49037
20221,A,골목상권,3110170,동대부여고,3125304,1410480,1714825,429991,567374,597730,524442,417158,588609,986584,672607,315533,292938,434542,423098,437141,439281,439777,435176,435056,461980,476895
20221,A,골목상권,3110169,성동초등학교,602704,296187,306518,89034,95512,107582,91928,88360,130288,155258,130359,71778,68463,100134,76714,86489,86068,86027,86349,86881,85454,85436
20221,A,골목상권,3110168,대원고등학교,459439,210802,248637,89184,64627,73942,62467,71076,98141,105675,98615,61093,56271,80392,57394,66933,66034,64233,65994,66411,64309,65524
20221,A,골목상권,3110167,용마초등학교,1872530,851273,1021257,296253,264997,338956,280062,287982,404281,591112,396844,189581,175929,264034,255028,263043,263317,264614,260804,262140,275396,283216
20221,A,골목상권,3110166,구의1동주민센터,2101495,984951,1116545,213933,457556,416492,314046,301823,397645,584413,438182,234882,226178,332494,285348,298557,298824,300438,300243,298977,300636,303821
20221,A,골목상권,3110165,국립정신건강센터,748076,343092,404984,105717,115722,131912,109784,124579,160362,244909,159537,72809,65027,99306,106488,107655,108166,107394,106724,106967,104807,106364
20221,A,골목상권,3110164,아차산역 5번,433935,189994,243941,65087,70266,80923,68937,58764,89960,106155,90623,54985,56011,72244,53919,61346,61404,62024,63295,63162,61290,61414
20221,A,골목상권,3110163,성자초등학교,864908,402827,462081,147731,110264,151605,137745,117927,199635,253154,179860,92694,89478,131025,118698,123469,123608,123529,123340,122744,123882,124336
20221,A,골목상권,3110162,군자역 4번,527974,244512,283463,83177,86960,104348,82726,73267,97496,154467,107538,55698,54428,82016,73828,74556,75214,75463,75660,74529,75380,77172
20221,A,골목상권,3110161,중곡역 3번,993551,471105,522445,123562,136159,174165,153576,166148,239939,266959,203431,115216,115005,165418,127521,138001,137808,138614,136696,137062,149915,155454
20221,A,골목상권,3110160,광진경찰서,758868,359445,399422,113913,135956,135937,125367,115646,132049,271880,169558,71635,59376,85592,100828,106820,107005,107387,107419,109573,108199,112466
20221,A,골목상권,3110159,구의역 4번,3413021,1606359,1806663,375266,604487,610872,534031,539885,748481,887918,689690,392831,399390,582413,460780,485045,482496,483944,483465,488583,496862,492628
20221,A,골목상권,3110158,중곡3동주민센터,2708025,1302160,1405865,332234,352276,452017,421110,472467,677923,835998,521667,264811,267398,421285,396869,380405,382011,383189,378870,380764,398719,404068
20221,A,골목상권,3110157,자양동우체국,1314215,601329,712884,225094,175410,253091,214599,170038,275981,405561,274814,133188,130483,191260,178907,184018,184596,185435,184009,182199,193425,200534
20221,A,골목상권,3110156,군자역 5번,1094840,505146,589695,118900,238909,250616,171445,130772,184198,360506,232367,107269,101419,143627,149651,153867,154162,155115,154920,155148,159155,162476
20221,A,골목상권,3110155,광진구청,880281,417739,462542,139891,271180,153264,121684,96716,97547,228221,190920,112445,109797,131222,107675,131091,129338,129353,131429,129210,113982,115878
20221,A,골목상권,3110154,광진정말공원,2136260,993166,1143094,265146,333712,369284,347712,337760,482645,606933,437920,230774,232123,343655,284856,299150,297835,300106,296099,296854,318844,327371
20221,A,골목상권,3110153,중곡1동주민센터,296376,140559,155814,28536,63326,65451,44366,42300,52394,71863,58461,34844,35876,54970,40362,42128,42089,42354,42508,42678,42792,41828
20221,A,골목상권,3110152,중곡어린이공원,272470,135748,136721,41777,36160,45987,42794,43841,61913,97679,58262,25041,23389,32487,35614,38269,38508,38535,38353,38375,40062,40368
20221,A,골목상권,3110151,자양한강도서관,1437198,674857,762340,227784,201918,257555,255500,203553,290888,418868,305192,154145,150971,220905,187116,200902,200976,201700,199074,199061,214546,220940
20221,A,골목상권,3110150,중곡1동 마을마당,1934707,944185,990523,217004,339907,385984,286409,293316,412088,606477,412590,196899,184631,270246,263862,273892,274714,274790,272922,272687,281145,284556
20221,A,골목상권,3110149,세종대학교,234129,114578,119552,26583,60599,47886,31082,29183,38796,73324,52576,25410,22895,29719,30204,33642,33478,33852,33901,33703,32190,33362
20221,A,골목상권,3110148,어린이대공원역 3번,513402,249833,263569,43273,213707,87348,54391,50676,64007,131913,104092,63964,63889,83134,66412,72744,73355,73944,74405,73933,72347,72674
20221,A,골목상권,3110147,능동우편취급국,933903,468776,465127,90555,232080,174764,138341,121185,176979,277602,196491,99013,92647,138562,129588,132148,132287,132534,131566,131311,135652,138405
20221,A,골목상권,3110146,신자초등학교,1676295,790347,885948,341596,195020,273326,272062,245898,348395,513062,334177,169226,166690,257052,236088,235504,236510,238643,237373,238121,244198,245945
20221,A,골목상권,3110145,장안초등학교,214426,105363,109064,21755,78495,43621,21482,22475,26597,73988,45520,20845,19528,26446,28100,30435,30163,30244,30740,30306,30644,31896
20221,A,골목상권,3110144,어린이대공원역 4번,382894,175480,207413,25104,189612,69113,34426,28778,35860,111524,81129,41598,39738,58128,50777,53618,53561,54202,53453,53999,56874,57187
20221,A,골목상권,3110143,뚝섬유원지역 1번,191483,90375,101110,39148,24846,28515,31017,30823,37135,53480,39053,21515,22219,31282,23936,26773,26729,26340,26448,26602,29132,29458
20221,A,골목상권,3110142,화양사거리,2003801,969411,1034389,151880,851703,373501,212398,170284,244034,614854,433860,209566,194757,282531,268234,279989,280453,284068,282860,282264,293946,300219
20221,A,골목상권,3110141,건대입구역 1번,1906744,901852,1004892,194238,746576,339913,211501,175506,239009,472915,366972,213118,232322,375051,246364,267896,268726,269567,270311,275939,282257,272046
20221,A,골목상권,3110140,건대입구역 6번,2162631,1027349,1135283,199361,462755,327448,296027,390161,486880,579966,439579,241627,246012,367417,288031,302355,301528,300822,299838,300624,324552,332912
20221,A,골목상권,3110139,자양4동주민센터,2099296,1002173,1097122,238488,297090,354031,349948,367116,492623,558006,436405,225967,227822,365014,286083,300523,299768,302946,303110,302394,295645,294908
20221,A,골목상권,3110138,송정체육공원,1312425,666379,646045,108125,311728,257830,203707,186036,244999,364278,288533,152493,145396,193717,168010,188300,188145,188278,188203,187470,185036,186992
20221,A,골목상권,3110137,성수초등학교,1413716,747972,665745,104829,297302,318247,263687,220518,209131,273447,321317,233356,229484,222579,133533,221088,218476,220009,231409,227605,152277,142851
20221,A,골목상권,3110136,경수초등학교,1237660,660346,577316,118602,234281,242167,198022,218905,225684,223561,264419,202369,204422,220709,122180,187206,186815,187698,193883,191171,149835,141054
