매출_금액,기준_년도,기준_분기,시간대,상권_구분_코드_명,상권_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,행정동_코드_명,영역_면적,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_가구_수,총_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
248555613,2021,1,시간대_00~06_매출_금액,발달상권,언주역(차병원),2585745082,365018,2029262423,556482659,407845237,407609597,427861253,373724976,412221360,301202787,255279872,6996916,589374156,848573693,515938361,227795249,142140064,294802,70216,61159,60314,61777,54587,56965,38318,31898,27220,77346,73137,56161,81227,49927,2153,100392,124507,69919,29660,16351,203009,445326,논현2동,242446,1948429,95848,414552,570935,399160,224843,243091,337679,418169,330372,330102,343537,188571,302799,312975,309091,301549,288482,227193,206339,2599,142,483,760,435,329,450,1764,12628,37,2790,4202,2802,1923,874,3258234.0,7.0,1889746203.0,441748522.0,239342987.0,162175137.0,209822265.0,331128886.0,85920530.0,59855903.0,278065250.0,81686723.0,67,1.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
11444158,2021,1,시간대_00~06_매출_금액,발달상권,대치역,374058851,91767,277712911,96345940,55857839,57550348,59285994,50277955,54740775,50123481,46222459,39462011,66993575,56979170,98323524,85698452,26602119,68526,23241,14066,14425,14114,12732,13189,12854,10387,1687,18503,18539,16474,24231,12333,15349,17646,11970,22401,19888,4513,205508,443861,대치1동,163253,588089,203327,51096,47194,116411,79460,90600,100382,107591,88051,100072,128022,63970,84729,85979,84296,85015,83421,86826,77822,1297,375,145,80,315,207,175,391,5716,26,1854,2307,1022,333,174,6241887.0,9.0,438625881.0,90538180.0,53407695.0,30295111.0,45911875.0,77061769.0,18038756.0,11265312.0,94336791.0,17770392.0,79,2.0,8.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
229110780,2021,1,시간대_00~06_매출_금액,발달상권,논현역,2908292607,477535,2318100932,590191675,454585258,450836712,487737078,448495386,476446498,330813351,259378324,19751303,767698570,975465177,585535674,324694304,141025271,388046,89489,77123,79757,82647,71900,76619,50335,39154,26582,127393,80054,63655,114106,65745,4756,147705,161106,87457,49732,20108,201936,445730,논현1동,321182,2679506,165179,558436,685213,528536,345700,396441,476253,546485,428265,436629,512247,279629,409982,423491,420364,409219,396503,328166,291780,3722,240,702,857,630,551,742,2397,12723,29,2723,4108,3218,1875,770,3218459.0,7.0,3814667562.0,872083428.0,484609839.0,304342889.0,427378253.0,646087312.0,171133682.0,119586422.0,624440537.0,165005200.0,107,1.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
214214553,2021,1,시간대_00~06_매출_금액,발달상권,강남구청역,2942669931,429508,2307665760,635004171,434318526,485477523,481212482,435178076,471479153,350769207,284234964,26103245,632850989,874586306,675152695,369332729,148141094,341434,88074,66396,71774,72176,63864,67224,48535,39539,25117,88076,81423,63923,103774,67195,8140,115997,130627,83306,52505,22346,203597,446308,논현2동,173252,2108726,230773,412274,518546,422893,249318,274923,351255,411416,355480,363818,415722,211035,319795,336887,337279,329490,315506,246304,223464,1522,147,292,382,251,204,246,920,7726,27,1589,2070,1890,1381,769,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,88,2.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
345303557,2021,1,시간대_00~06_매출_금액,발달상권,신논현역,4140268125,650152,3101045289,1039222836,605623051,607227767,624388860,578614094,685191517,605921919,433300917,24676001,1292362512,1302268022,774620166,431283258,221678905,500690,149462,99409,101507,104532,91977,103265,86006,63456,41678,129292,112226,98997,166088,101871,5959,231573,203761,107247,62689,31472,202235,445062,논현1동,382392,3318522,257335,884334,850329,591025,354678,380821,503678,626535,556192,597226,718548,316342,495254,511529,509447,496645,490892,442864,371891,5512,281,1241,1410,895,649,1036,3959,13076,64,3624,3962,2984,1673,769,3167104.0,7.0,3373530633.0,819432227.0,432751112.0,274407309.0,381406362.0,560072039.0,139965647.0,114628865.0,496895434.0,153971638.0,156,3.0,7.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
151328697,2021,1,시간대_00~06_매출_금액,발달상권,서울세관,1560772948,211850,1260940912,299832036,238422304,269459733,249344228,246467504,257247143,153015299,146816737,5105702,314369510,485658054,324935232,178183537,100259672,177483,34367,34745,37524,36357,34247,34610,17791,16576,14507,53439,45874,27818,42910,27302,1148,54654,73533,43238,19549,10272,203125,446206,논현2동,185480,761692,83574,131071,185625,162442,90452,108527,134365,158060,129341,129230,135742,74956,116454,122996,122810,119241,113888,86825,79477,1453,109,189,275,280,232,368,940,9664,15,1699,2887,2578,1611,874,3429613.0,7.0,401199127.0,107058927.0,50112194.0,32455221.0,50525695.0,67225716.0,15302790.0,13311988.0,47246913.0,17959683.0,38,4.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
354358192,2021,1,시간대_00~06_매출_금액,발달상권,학동역,3662462102,531396,2937757334,724704768,578487946,611210368,600252290,563794182,584012548,405806473,318898295,14213375,875606817,1171282782,799082187,334902937,202007170,439201,92195,88075,92016,91961,83903,83246,50737,41458,38259,143161,99230,72690,108547,69509,3959,157573,175977,99739,48395,25967,202659,446009,논현1동,366287,2063253,156984,439662,549878,396353,238252,282124,373723,439299,342162,342857,361935,203275,317827,331861,329936,320605,305406,239480,218137,4438,275,755,1109,868,578,853,2983,13888,40,2898,3769,2969,1869,2343,3300184.0,7.0,2887323339.0,672084676.0,364642550.0,238093910.0,319707033.0,501584928.0,123309144.0,91726667.0,449881837.0,126292594.0,68,4.0,6.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
1005439685,2021,1,시간대_00~06_매출_금액,발달상권,역삼역,12772830348,1853449,10524545440,2248284908,2038213148,2228907874,2144248118,1938763907,2174412393,1267997383,980287525,40209296,2841734114,3937491596,2488872067,1245631613,664027057,1560349,293100,309162,329246,331141,286994,303806,163905,129195,113923,428194,377038,288510,407612,238172,8425,490912,625332,362856,189753,93840,203179,444549,역삼1동,562807,4084971,152192,936155,1219964,851277,488325,437056,511688,862354,808843,817195,761346,323543,675552,715411,704597,677703,626377,368568,316766,6083,523,1507,1800,856,603,794,4337,58731,93,10093,18065,15897,10840,3743,3487230.0,7.0,3212597751.0,761484722.0,412431727.0,282783645.0,348687928.0,558361252.0,141763838.0,107017811.0,456049389.0,144017439.0,172,2.0,25.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
42629436,2021,1,시간대_00~06_매출_금액,발달상권,성수대교남단,369485483,59834,283662955,85822528,49620880,60184829,60963393,57858654,55035199,51683316,34139212,6559452,103384858,112781095,49588779,30397229,41564825,46437,13397,8732,10078,9754,8964,8909,7834,5563,3115,12703,13996,12160,12242,5618,1659,21383,18525,6896,5142,3809,203046,447576,압구정동,126830,825667,84002,177552,191199,151016,97907,123991,92170,142206,157889,171830,191120,70452,119359,127782,127626,125249,124018,111828,89804,444,59,65,73,87,60,100,224,5611,39,1393,2394,1102,426,257,3256289.0,7.0,813650624.0,171831085.0,102255984.0,69028689.0,88290006.0,148552173.0,42093747.0,22711830.0,136426585.0,32460525.0,51,0.0,8.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
189408469,2021,1,시간대_00~06_매출_금액,발달상권,포스코사거리,3163006099,513814,2640964734,522041365,512426298,556901171,536669750,518516175,516451340,304105293,217936072,18940122,619743144,996538570,745989326,367568785,153262700,440916,72898,88474,93797,93157,82943,82545,40856,32042,22704,133448,116017,82017,106499,53129,4785,121654,175414,115413,56699,21581,204975,445263,삼성2동,318626,3222320,314496,565752,864610,741690,406896,328877,513634,694456,589190,584258,558909,281871,520703,542403,538935,519227,484938,319141,296973,3639,398,635,916,760,470,460,2275,61667,170,9756,22506,18178,8408,2649,4469794.0,8.0,3599412304.0,767152406.0,442531946.0,296057920.0,368179956.0,616030587.0,163733918.0,103838792.0,697327882.0,144558897.0,95,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
26869755,2021,1,시간대_00~06_매출_금액,발달상권,경기고교사거리(경기고교앞사거리),554292375,86499,436192899,118099476,89470621,88577238,93213259,80555134,84376647,65815538,52283938,8283221,112011742,156001118,127195819,73410978,40020010,69104,17395,14150,14507,14888,12605,12954,9731,7664,3581,23306,19266,13716,17798,8832,2145,22356,24018,18481,11486,5063,205005,446809,청담동,71695,177664,17874,25707,40353,34871,26227,32632,17240,36978,36006,37209,36402,13830,27078,28452,28634,27737,27074,21389,17300,218,12,38,61,44,28,35,151,4934,8,712,1628,1666,772,148,4913366.0,9.0,129113505.0,37866017.0,16919803.0,11419868.0,15304778.0,19328256.0,5016112.0,5058156.0,11836323.0,6364192.0,31,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
191022700,2021,1,시간대_00~06_매출_금액,발달상권,청담사거리(청담동명품거리),2807017888,400061,2123363179,683654709,415552210,416688712,439408605,398902027,452811625,379327719,304326990,17406772,659484602,781856826,603610258,349488511,169063046,307948,92113,60238,62179,64828,58091,62612,50701,41412,22077,88880,87143,62942,87709,51310,3471,115543,121795,75259,46398,21080,204217,447261,청담동,331337,1605961,159757,288044,372124,300963,212885,272187,288708,327449,265261,266731,297545,160269,230950,245055,246142,240953,236123,216301,190441,3501,373,504,586,624,510,904,1999,11437,43,3488,4035,2275,1044,552,4085253.0,8.0,1972996589.0,440573103.0,249484368.0,159234637.0,215124166.0,348672929.0,93682617.0,57786228.0,325496524.0,82942017.0,95,5.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
73349806,2021,1,시간대_00~06_매출_금액,발달상권,압구정로데오역(압구정로데오),1384932988,190275,1059500905,325432083,184233801,219954632,236389474,200752772,218170226,195033944,130398139,4962689,348646721,400532586,204199468,130925001,93303411,143784,46491,25391,31229,30445,27580,29139,27567,18924,8608,38442,42889,33323,43752,23261,1174,63947,61510,26085,18515,7517,203548,447476,압구정동,265702,2165248,195357,489989,519916,396380,251229,312375,240785,372044,415059,451732,500535,185092,308538,333102,334073,328265,324661,298684,237924,1843,267,240,256,318,276,486,793,11735,41,2963,4419,2469,1425,418,4378212.0,8.0,1694893928.0,371500250.0,215369792.0,134984257.0,192729077.0,310821970.0,84173872.0,47463344.0,267617777.0,70233589.0,77,1.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
90684889,2021,1,시간대_00~06_매출_금액,발달상권,삼성역,2716211528,472612,2282241567,433969961,441639223,487180912,458855677,447816541,446749214,263093996,170875965,13334501,548993707,840600978,628733851,303406395,122589665,403144,69468,79793,83996,85628,76220,77507,39215,30253,11961,143776,106840,78725,90308,41002,3537,115595,162272,103013,51607,19681,205584,445468,대치2동,356337,875427,67256,175451,250011,188079,106888,87738,64584,198727,190228,193909,174791,53185,145269,154164,152439,146751,135473,77011,64319,746,62,176,173,115,116,104,508,43324,244,8091,13641,10294,6385,4669,4017738.0,8.0,1108323437.0,230560578.0,141953637.0,82298606.0,115571409.0,192958484.0,58710557.0,30146073.0,211523845.0,44600248.0,86,3.0,15.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
2895574,2021,1,시간대_00~06_매출_금액,골목상권,강남세브란스병원미래의학연구센터,204810369,24676,149357170,55453199,30387646,28787300,29589128,26507916,34085180,35503458,19949741,672553,51937824,70047431,48589412,20676581,12886568,18259,6417,3849,3560,3850,3361,3639,3679,2738,278,3268,3732,3943,8030,5425,188,7361,8852,5258,2119,898,203759,443901,역삼2동,46603,299518,40874,49725,62243,57183,41004,48489,84807,68939,38283,34330,38404,34757,44470,44439,44693,44003,42755,39193,39964,1921,226,324,438,302,247,384,1003,2628,17,539,669,692,581,130,3347336.0,7.0,1056500384.0,254740419.0,134175063.0,81321927.0,123322133.0,178787715.0,42928274.0,33632233.0,160413862.0,47178758.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68790206,2021,1,시간대_00~06_매출_금액,발달상권,도산공원교차로,1275223759,179984,1083680248,191543511,209098606,219034079,228805143,215811736,210930684,106439346,85104165,6054403,195282046,432579796,278209657,123574533,47887397,154733,25251,30751,32819,32981,29577,28605,14614,10637,7851,43230,45259,31114,36007,16523,979,37896,63203,37048,18491,7270,202968,446898,압구정동,185023,728891,54673,144007,192269,155135,83255,99550,93479,144664,142952,144673,145488,57635,111566,119721,119402,115196,110717,83447,68843,1184,125,177,217,210,160,295,596,6384,15,1278,1918,1493,983,697,3265276.0,7.0,1019509440.0,236382938.0,126614762.0,82492291.0,116572859.0,181929988.0,42722001.0,30533282.0,158248426.0,44012893.0,22,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
377166450,2021,1,시간대_00~06_매출_금액,골목상권,논현초등학교,2159551625,240502,1534253818,625297807,307202384,302827785,312230576,287311334,324681739,343131122,282166685,7038162,648830974,810166560,376594990,162299011,87282914,174966,65536,35039,35399,35871,32330,36327,35469,30067,35037,31589,29093,30535,57870,56378,998,78734,86034,40958,19068,10725,202603,445503,논현1동,190913,2832154,193915,669885,794602,505694,286994,381065,738999,621019,351383,342564,433632,344558,414354,418342,414686,408756,400572,386549,388896,7026,449,1586,1921,1170,750,1150,4495,3430,19,719,823,793,625,451,2909460.0,6.0,4481561126.0,1113491654.0,560784114.0,371708675.0,511906570.0,777581370.0,172001308.0,150201464.0,624213893.0,199672078.0,12,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198165393,2021,1,시간대_00~06_매출_금액,발달상권,수서역,3056371815,682721,2365907194,690464621,492945186,451658855,457272048,449181296,514849809,368429443,322035178,17223405,588006264,828767255,795041910,435081258,251989351,527569,155152,99146,104762,106743,101816,115102,85464,69688,28294,202696,117754,104550,158885,70542,5779,163511,200821,152774,91863,48922,209112,443153,수서동,60183,253446,21716,26580,44330,43866,37788,79165,45043,53206,41775,43127,45578,24717,39650,40540,40342,39329,38173,29237,26175,594,26,106,144,96,113,109,437,12418,23,1900,3177,3167,2346,1805,3868336.0,8.0,181022561.0,66788025.0,19758985.0,13072795.0,30517127.0,18423779.0,4938771.0,7084256.0,13561084.0,6877739.0,41,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
74963282,2021,1,시간대_00~06_매출_금액,골목상권,대치동아우편취급국,509624184,67519,372496777,137127407,70788305,73955520,74843617,71558022,81351313,71060584,66066823,6714537,119403634,176790029,121712732,56964321,22545756,50320,17199,9843,10197,10506,9609,10165,8978,8221,8514,9065,9611,9384,17443,13502,1788,16875,21508,15694,8772,2511,204819,444825,대치4동,40587,707838,120857,107110,147166,150683,91592,90431,149768,144916,109826,107589,122972,72766,107494,108242,108267,107158,103869,87539,85271,1588,205,269,360,344,211,199,904,444,9,90,148,75,68,54,3616235.0,7.0,1239122785.0,271503392.0,152706198.0,95545273.0,126416235.0,215348116.0,48015513.0,36719891.0,239642235.0,53225932.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52563116,2021,1,시간대_00~06_매출_금액,골목상권,언주역 3번,612121987,83522,465500121,146621866,85107080,95199678,94246701,96464587,94482075,78355353,68266513,2222283,145658267,231504402,142315677,32153787,23360572,65821,17701,12690,13756,13661,12587,13127,9276,8425,5995,13415,16039,13881,20962,13230,307,23579,30741,18920,4412,2907,203028,445716,논현2동,63031,1024371,170790,156307,209007,200688,125925,161655,205847,212115,156554,157921,180573,111362,149191,154346,157506,155771,150162,131868,125527,2120,176,422,563,364,255,340,1314,962,5,172,286,248,140,111,3318129.0,7.0,1444220522.0,345201563.0,182136257.0,119607901.0,162374754.0,253744669.0,59004967.0,46363053.0,211519569.0,64267789.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40830354,2021,1,시간대_00~06_매출_금액,발달상권,봉은사역,724505343,110728,575091205,149414138,113673362,120174226,116156054,108896033,116191530,83095048,66319090,5542746,130509631,182645223,173586169,131824829,54242649,89238,21490,17581,18236,18586,16454,18381,11541,9949,5319,29342,22933,17200,22212,13722,1350,23994,30879,24820,17871,8314,205516,446111,삼성1동,124926,432986,49765,71500,102382,90844,56801,61693,62382,97633,78292,79170,77418,38090,68497,71222,70073,68621,65008,46612,42953,711,60,85,148,142,106,170,493,17557,22,3154,5248,3562,2734,2837,4006812.0,8.0,409958750.0,85226652.0,50269153.0,34760189.0,43086317.0,72155780.0,20615497.0,11237499.0,76767654.0,15840009.0,34,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
256550159,2021,1,시간대_00~06_매출_금액,골목상권,선정릉역 4번,1819935408,206593,1325072423,494862985,250510866,261253002,278176849,247880483,287251223,248930663,245932322,4189758,515042148,668058843,308293363,166682371,84245951,154875,51718,30332,32123,31827,29555,31038,25497,26221,24790,28521,28411,28741,53533,42597,642,63963,78489,28740,19003,11933,203791,445313,역삼1동,133222,1009456,52459,220192,301993,187289,119346,128176,264777,222884,135055,129215,144801,112722,151513,152619,152102,150755,145832,128823,127811,3870,228,782,1162,697,451,550,2549,1542,11,278,455,380,254,164,3432046.0,7.0,3043232760.0,742272372.0,387401392.0,249405362.0,344204261.0,528859765.0,119565862.0,102746456.0,429301119.0,139476171.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109494757,2021,1,시간대_00~06_매출_금액,발달상권,대치사거리,1009954781,175066,736022890,273931891,134045142,155819560,154666614,140274486,151217088,141079652,132852239,56663454,178492689,302602498,248738058,178562842,39158747,129161,45905,25638,26237,27661,24476,25149,22806,23099,13175,27675,31060,27664,46458,29034,18625,32674,44091,41689,31785,5754,205165,444843,대치4동,159411,1542856,379497,207111,267314,308666,199241,181028,282638,309991,240244,249874,300797,159314,231717,236096,234634,229167,221615,197990,191636,3838,633,717,676,724,551,537,2031,2779,11,552,771,700,452,293,3792530.0,8.0,2335650952.0,538034932.0,287094727.0,172784372.0,255432244.0,400606455.0,88277747.0,69061226.0,423812907.0,100546342.0,11,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
434848231,2021,1,시간대_00~06_매출_금액,발달상권,경복아파트교차로,3445874202,437578,2676915954,768958248,547472070,559019844,521810122,487677158,560936760,386416112,382542136,12814506,712290318,1452384870,754579839,323305261,118012349,350685,86893,69796,73215,72308,65353,70013,43632,43261,42219,86455,93245,63676,91037,60946,2630,110583,164152,102012,41274,12642,203449,445392,역삼1동,112742,641881,42101,132498,180759,129397,77502,79624,115298,138304,106672,103969,113096,64542,97819,100900,100201,98426,94822,76815,72898,862,80,148,260,192,91,91,598,3427,9,720,1059,682,508,449,3030210.0,7.0,534208860.0,122671531.0,68338448.0,46492132.0,56641385.0,95263302.0,23680471.0,17295636.0,79855728.0,23970227.0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
64568387,2021,1,시간대_00~06_매출_금액,발달상권,압구정역,1504153122,256791,1171965564,332187558,225684730,237488711,244897464,208995132,254899527,201459223,130728335,26817985,390498364,419205224,288983205,212171213,91126693,199808,56983,39135,41194,40997,36700,41782,34271,22712,8843,62545,47532,45514,62274,30083,6883,79912,71343,45467,32895,13980,202482,447331,신사동,251746,1753193,229005,315477,372925,339347,222656,273784,196745,323715,339015,365626,386101,141992,264128,280067,276242,267978,264460,224763,175558,1129,157,157,213,198,140,264,598,8579,134,2204,2146,1550,1314,1231,3837465.0,8.0,1170392552.0,255344142.0,144885889.0,96324401.0,128681691.0,209264501.0,54262408.0,33378458.0,200618712.0,47632350.0,215,0.0,14.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0
493461725,2021,1,시간대_00~06_매출_금액,발달상권,선릉역,6462883247,1045056,5175373748,1287509499,991530722,1084796694,1087906604,943652087,1067487641,739345574,548163925,68437835,1355551450,1968578527,1447318988,883846246,329053892,855858,189198,168531,179891,181853,158512,167071,107533,81665,53786,271551,205921,151978,231000,130820,19273,253723,323649,221025,139574,53673,204364,445017,대치4동,360434,5100985,557482,898608,1243725,1038872,690305,671993,794654,1067867,916081,912744,964030,445611,801002,842198,833704,807111,763398,556761,496812,4780,332,934,1309,900,630,675,3339,48780,117,11358,13636,11065,7952,4652,3481614.0,7.0,4218890942.0,1009179415.0,524329890.0,339719399.0,455620191.0,697476227.0,167400169.0,135294522.0,708846449.0,181024680.0,152,1.0,11.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
116901350,2021,1,시간대_00~06_매출_금액,발달상권,"강남구청(청담역_8번, 강남세무서)",2033100952,302396,1531160555,501940397,289110722,311880284,314680084,270185728,345303737,282569055,219371342,38489037,334690003,549366918,598116289,326270696,119658094,232878,69518,44491,48472,48587,43575,47753,38074,31444,12959,53977,58884,51180,74271,51125,11428,68045,80720,74456,43290,18132,204377,446586,청담동,134148,752244,129819,91888,133051,155608,101669,140209,130781,152383,124552,127695,141373,75455,111439,116307,116323,113869,110786,96339,87180,1374,205,242,240,225,210,252,671,8987,34,2050,2684,2467,1172,580,4707158.0,8.0,675548286.0,150602881.0,86492080.0,53213938.0,74836963.0,119001956.0,33067560.0,19406488.0,110555007.0,28371413.0,75,4.0,5.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
83259772,2021,1,시간대_00~06_매출_금액,골목상권,도곡초등학교,926760052,165324,638857229,287902823,119867239,129769783,130456724,123377512,135385971,159393746,128509077,44104744,167804869,236589898,248861157,173781433,47983143,116195,49129,22740,23543,24138,21446,24328,26443,22686,11576,22503,25448,26266,47498,32033,14952,29162,35139,44832,32993,7517,205007,444509,대치4동,138866,1841509,577218,224538,220674,339400,238769,240909,488405,365743,211489,218625,322374,234871,257707,258370,256900,255562,253432,280957,278580,7894,1431,1250,1132,1562,1292,1227,3681,2179,3,269,440,484,524,459,4023815.0,8.0,3923283050.0,937593874.0,478638464.0,275807739.0,431995113.0,651824652.0,129811783.0,117895983.0,725606753.0,174108689.0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206757233,2021,1,시간대_00~06_매출_금액,발달상권,삼성중앙역,2325326042,311265,1782593155,542732887,344381923,350682534,367762897,332344053,387421748,291043722,251689165,14872753,469184877,769435940,535721104,265128827,116194700,245985,65280,48511,50618,51755,45616,49485,34851,30429,22702,54301,55934,44376,77300,56652,2730,73627,103036,67972,37052,16400,204752,445788,삼성2동,228925,2184357,165487,386841,557725,494068,276531,303703,410034,451903,360547,356820,385975,219078,335159,346247,344653,337114,321676,255031,244476,4143,429,753,864,708,594,795,2324,8521,50,1869,2485,1911,1070,1136,3572474.0,7.0,2974273769.0,691374043.0,367205851.0,225232579.0,334278704.0,515727015.0,116902321.0,89904719.0,505559308.0,128089229.0,45,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
